decision,notes,tag,story_id,story_url,hebrew_extract,why_suggested,edition,confidence
confirm,,practice:the_travels_of_the_tsaddik,Khal-Hasidim_0243,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0243,"ויאמר הרה""ק אל לבו יהיה איך שיהיה אשאל את פי הרינדאר תעלומות דרכיו ואם לא יגלה לי אדעהו כי אנכי הרב מ אפטא ואגזר עליו לגלות לי…","The story explicitly describes the Apter Rav traveling from Medzhybizh to a nearby village to investigate a miracle-working innkeeper, staying there incognito for three days.",Khal-Hasidim,high
confirm,,practice:the_travels_of_the_tsaddik,Sipurei-Zadikim_0011,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0011,וגם המלמד לא עצר ברוחו וישחק מאוד וכל רגע אשר היה זוכר בזה שחק וילינו שם ויהי ממחרת בבוקר וישאל הרר״י את המלמד האם יהיה פה מכין…,"The story explicitly describes the extensive travels of R. Yisrael of Polotsk and R. Azriel across towns and villages, including a specific year-long period of wandering in 'gola'.",Sipurei-Zadikim,high
confirm,,practice:the_travels_of_the_tsaddik,Shivhei-Habesht_0138,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0138,"שמעתי מר׳ זעליג דק""ק לעטשוב שהלך בדרך ובא לק""ק איספאלי ועדיין הי׳ כפר והוא התאכסן אצל שוחט ושמעו שבא הרב ר׳ מאיר הרב דגולה והלכתי…","The story explicitly describes a journey taken by the Besht from Horodenka to Brody and back, including details about his stay at an inn and his stops along the way.",Shivhei-Habesht,high
confirm,,practice:pidyon_nefesh,Adat-Zadikim_0007,https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0007,והמוכסן לא הכירו ויסתכל הרב על כל מעשיו ולא ראה מאומה רק שהוא מתפלל תיכף אחר עלות השחר ותיכף אחר התפלה הולך למקום השיינק ועושה…,Pidyon money given to/handled by the tzaddik for intercession (group A).,Adat-Zadikim,high
confirm,,practice:pidyon_nefesh,Khal-Hasidim_0243,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0243,"ביום הזה תיכף הענקתי סחורה בעד המטבע הנ""ל ופתח ד' ברכותיו ושלח לי שפע גדולה ואנכי יש לי ב׳ תיבות וכל כסף הפדיון ברגע אשר בא לידי…",Pidyon money given to/handled by the tzaddik for intercession (group A).,Khal-Hasidim,high
confirm,,practice:pidyon_nefesh,Maase-Zadikim_0018,https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0018,"ביום הזה תיכף מעת קניתי סחורה בעד המטבע הנ""ל פתח ד' ברכותיו ושלח לי שפע גדולה ואנכי עשיתי לי שני תיבות וכל כסף הפדיון ברגע אשר בא…",Pidyon money given to/handled by the tzaddik for intercession (group A).,maase-zadikim,high
confirm,,practice:pidyon_nefesh,Adat-Zadikim_0004,https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0004,ולב בעל הברית פחד ורחב ויאמר לו יהי כדבריכם מחצית הוני אתן לכם ואת ה' אשבח כל ימי ויען לו אין חפצי בהון רק תתן פדיון תיכף כך וכך…,Pidyon money given to/handled by the tzaddik for intercession (group A).,Adat-Zadikim,high
confirm,,practice:pidyon_nefesh,Khal-Hasidim_0024,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0024,ולב בעל הברית פחד ורחב ויאמר לו יהי כדבריכם מחצית הוני אתן לכם ואת ה׳ אשבח כל ימי ויען לו אין חפצי בהון רק תתן פדיון תיכף כך וכך…,Pidyon money given to/handled by the tzaddik for intercession (group A).,Khal-Hasidim,high
confirm,,practice:pidyon_nefesh,Khal-Hasidim_0205,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0205,"אבל כאשר ראו אנ שים כי המה נכנסו בבית ההוא הגידו להנגיד הנ""ל ולקח ה נגיד אתו אנשי חיל וילכו אתו לקחתם במשמר אבל בעזרת האל לא מצאו…",Pidyon money given to/handled by the tzaddik for intercession (group A).,Khal-Hasidim,high
confirm,,practice:solitude,Mifalot-HaZadikim_0026,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0026,ויהי כאשר תמו ימי בכי אבל רבי הקדוש הלכתי לעיר הנ״ל ושאלתי אותם איה הקדוש ר׳ משה שטשאגיל ויענוני לא היה בזה קדוש ר׳ משה שטשאגיל…,"The story explicitly describes a student living in a secluded ruin for several years, avoiding all human contact to focus on spiritual instruction from a hidden tzaddik.",Mifalot-HaZadikim,high
confirm,,practice:solitude,Khal-Hasidim_0253,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0253,ואם תמצא את הדברים האלה תודיע לי ואנכי אגיד לך את אשר תעשה וילך השדכן ויחקור בעיר וימצא איש אחד אופה אשר ידע כי אדם כשר הוא וילך…,"The protagonist explicitly seeks out a secret, solitary living arrangement in a private room to study and pray without distraction, which constitutes a clear spiritual withdrawal.",Khal-Hasidim,high
confirm,,practice:solitude,Adat-Zadikim_0023,https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0023,"ויאמר אליהם חדלו לכם מן האיש הזה כי איננו חוטא ואת הר""ח עכב אצלו עד שבועיים שביעיים ואח״כ פטר אותו לביתו ויתיישב רבינו בדעתו אלך…",The protagonist explicitly seeks out a separate house and lives in total seclusion for two years to avoid social distractions and focus on Torah study and prayer.,Adat-Zadikim,high
confirm,,practice:travel_to_other_tsaddik,Mifalot-HaZadikim_0021,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0021,והגם שהיה דבר זה סכנה שיפסוד ח״ו כל היין הן אפשר שיכחישו לו הערלים ויאמרו להד״ם או לפחות יפסיד אותו מחמת ניסוך ואעפ״כ לא השגיח…,"The story describes Rabbi Abraham of Khmilnyk traveling to and staying with his relative, Rabbi Baruch of Medzhybizh, for Shabbat.",Mifalot-HaZadikim,high
confirm,,practice:travel_to_other_tsaddik,Maase-Zadikim_0014,https://www.hasidic-stories.org/Story/Maase-Zadikim/Maase-Zadikim_0014,ויהי מעשה צדיקים ויהי אחר השבת ויסעו יחדיו עד עיר ליזענסק והחסיד הנזכר ביקש מאת הרה״ק מ לובלין שידבר וימליץ בעדו אצל רבו והבטיח…,The story explicitly describes the Chozeh of Lublin traveling to visit Rabbi Elimelech of Lizhensk.,maase-zadikim,high
confirm,,practice:travel_to_other_tsaddik,Khal-Hasidim_0215,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0215,"ואמר אליו תדע אחי כי יש מקום והוא קליפת נגה ושם יש עירוב טוב ורע ולפעמים כאשר יתחיל האדם לעבוד עבודת השם ב""ה ב""ש עם פניה וגדלות…","The story describes the Seer of Lublin traveling to visit Rabbi Elimelech of Lizhensk, which is the primary setting for the narrative's events.",Khal-Hasidim,high
confirm,,practice:redemption_of_captives,Shivhei-Habesht_0097,https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0097,"מעשה עלילה דק""ק פאווליטש וברח הרב דק""ק קארושטיסאב הנקרא בשמו ר׳ דוד ורצה לברוח עד מדינות וואלאחאיי כי כל אנשים חשובים אשר…","Pavlitsh captives (השבוים); fundraising around captives depicted, though the darshan abused it.",Shivhei-Habesht,medium
confirm,,practice:redemption_of_captives,Khal-Hasidim_0082,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0082,"מעשה עלילה דק""ק פאווליטש וברח הרב דק""ק קארושטיסאב הנקרא בשמו רבי דוד ורצה לברוח עד מדינות וואלחאי כי כל האנשים חשובים אשר…","Pavlitsh captives (השבוים); fundraising around captives depicted, though the darshan abused it.",Khal-Hasidim,medium
confirm,,practice:redemption_of_captives,Mifalot-HaZadikim_0022,https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0022,הרב הצדיק הגאון האמיתי ר׳ יעקב שמשון מ שיפיטעווקע דרכו היה לנסוע למרחקים לקבץ ממון על פדיון שבוים ולפרנס להצדיקים אשר היה במסתרים…,Traveled to gather money for ransoming captives (לקבץ ממון על פדיון שבוים).,Mifalot-HaZadikim,high
confirm,,practice:pilgrimage_to_the_graves_of_tsaddikim,Khal-Hasidim_0242,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0242,"ויקרא הרב את השמש ויאמר לו בבוקר תקח את המטה שלי ותלך לבית עלמין לקבר פלוני ותקיש בהמטה על הקבר פב״פ פב""ב הרב קרא אותך שתבא אליו…",Deliberate grave visitation — sent to a grave to knock with a staff and summon the dead.,Khal-Hasidim,medium
confirm,,practice:pilgrimage_to_the_graves_of_tsaddikim,Adat-Zadikim_0013,https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0013,ויקרא הרב את השמש ויאמר לו מחר בבוקר תקח את המטה שלי ותלך לבית עלמין לקבר פלוני והקיש בהמטה על הקבר לאמר פב״פ הרב קרא אותך שתבא…,Deliberate grave visitation — sent to a grave to knock with a staff and summon the dead.,Adat-Zadikim,medium
confirm,,practice:releasing_agunot,Sipurei-Zadikim_0007,https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0007,וכל כך חרה לו עד אשר נמאס נאמס ספורי צדיקים יג נמאס לו המלאכה הזאת והלך משם לעיר אחת מהעיירות הגדולות ונתקבל שם לדיין והיה שם…,Releasing an aguna (התיר אותה / מכבלי העיגון).,Sipurei-Zadikim,high
confirm,,practice:releasing_agunot,Peer-MiKdoshim_0009,https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0009,או להשיבו אל ביתך או לקחת גט פטורין מאתו בדרך וכל עוד אופני המסחר לא יסובו על ראשי יורשני העת לבחור בראשית תרומת קודש היא המצוה…,Releasing an aguna (התיר אותה / מכבלי העיגון).,PeerMikdoshim,high
confirm,,practice:writing_amulets,Adat-Zadikim_0009,https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0009,"ואתה מוכרח אני לגלות כי הדרשן הלך אל אשת הפ""ח והוא לקח המצנפת מעל ראשי וסימן לזה כי תחת האונטער שלאק תפור קמיע אחת אשר אנכי נושאה…",An amulet (קמיע) is central — sewn under the cap and worn; though writing not shown.,Adat-Zadikim,medium
confirm,,practice:writing_amulets,Khal-Hasidim_0045,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0045,"ועתה ואתה מוכרח אני לגלות כי הדרשן הלך אל אשת הפ""ח והוא לקח המצנפת מעל ראשי וסימן לזה כי תחת האונטער שלאק תפור קמיע אחת אשר אנכי…",An amulet (קמיע) is central — sewn under the cap and worn; though writing not shown.,Khal-Hasidim,medium
confirm,,practice:torat_ha_tsaddik,Khal-Hasidim_0239,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0239,ומשרתי רצונך לא ידחפוך ידחפיך מביתו כל עוד תתענג עליו יום יום יותר ויותר וכנחל נובע פרצו דברי 'החסיד בחכמה ועד כי התנשא זה לעומת…,The story centers on a d'var Torah by the Seer of Lublin where he provides a homiletic interpretation of a biblical verse to explain his doctrine on how a Tzaddik interacts with sinners.,Khal-Hasidim,high
confirm,,practice:torat_ha_tsaddik,Peer-MiKdoshim_0007,https://www.hasidic-stories.org/Story/Peer-MiKdoshim/Peer-MiKdoshim_0007,ומשרתי רצונך לא ידחפוך מביתו כל עוד תתענג עליו יום יום יותר ויותר וכנחל נובע פרצו דברו החסיד בחכמה ועד כי התנשא זה לעומת זה…,The story features a central scene where the Tzaddik delivers a homiletic teaching on a biblical verse to explain his specific spiritual doctrine and conduct.,PeerMikdoshim,high
confirm,,practice:sexual_abstinence,Khal-Hasidim_0120,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0120,"פ""א בע""כ קודם כל נדרי נתאספו כל הקהל לבה""מד ועמד הבעש״ט ולא התחיל להתפלל והי' ניכר ממנו שהוא במבוכה רבה ונתעכבו עד בוש וגעו כל…",The story explicitly centers on a priest's lifelong practice of celibacy/abstinence and the Besht's efforts to break it to remove a spiritual obstacle.,Khal-Hasidim,high
confirm,,practice:business_advice,Khal-Hasidim_0126,https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0126,ויקרב האדון אל האיש הא ומלל הזה ויתירהו מהר וישאלהו מה המעשה הזאת והוא מחרדת ששונו נאלם דומי' ואשתקיל מלולי׳ רגעים אחדים ואחרי שב…,"The Besht gives specific instructions regarding the dowry amounts (2,000 vs 1,000 gold pieces) and the financial terms of the marriage contract in different cities.",Khal-Hasidim,high
