story_id	tag	prompt_hash	model	applies	confidence	reasoning	ts
Khal-Hasidim_0031	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story centrally depicts Rabbi Gershon's overwhelming religious fear/awe (ויתפחד, נפל בחלשות) when he attempts the Besht's kavvanah and is confronted with a multitude of souls — the Besht even delays his own prayer precisely because he knows R. Gershon 'will not be able to bear it and will be frightened,' making awe a core, explicit theme of the narrative.	2026-06-28T23:13:42Z
Shivhei-Habesht_0020	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts Rabbi Gershon being overwhelmed with fear/awe (ויתפחד) when he performs the Besht's mystical kavvanot and sees multitudes of souls, to the point of fainting — and the Besht had delayed his own prayer precisely because he foreknew Gershon could not bear it.	2026-06-28T23:13:52Z
Khal-Hasidim_0109	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts awe of the tzaddik: upon his bold declaration the onlookers are shaken ('נתפעם רוחם'), and after the miracle the family prostrates before him ('בקידה ובהשתחווי׳'), while the Besht frames the entire healing as a demonstration of 'גודל כח קדושת השם' — making reverence toward both tzaddik and God central to the narrative.	2026-06-28T23:14:08Z
Shivhei-Habesht_0197	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts the preacher being seized with intense fear/trembling (ויחרד מאוד, מגודל הפחד כמעט שנפל מהמדריגה) upon witnessing the Besht's face 'burning like torches' during mystical unifications — a direct, central portrayal of awe before a tzaddik.	2026-06-28T23:14:18Z
Khal-Hasidim_0026	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story is saturated with religious awe: the Besht trembles violently during prayer, his eyes blaze like torches, physical objects (water, grain, a table) shake from the divine presence (השראת השכינה) upon him, the Maggid cannot endure touching him, and the Besht himself fears (יראתי) that Satan will intervene — all depicting intense יראת שמים and awe of the tzaddik.	2026-06-28T23:14:31Z
Maase-Zadikim_0018	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on bitachon (trust in God) as the innkeeper's sole virtue and source of miraculous power; neither yirat shamayim nor awe of the tzaddik is depicted as a theme — the innkeeper's brief deference to the Rebbe of Apt ('מצוה לשמוע דברי חכמים') is incidental, not a portrayal of religious awe.	2026-06-28T23:14:44Z
Sipurei-Zadikim_0008	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts awe of the tzaddik on multiple levels: all contemporary tzadikim bow their heads before the Saba Kadisha, the witness who spies through the crack is overwhelmed and inflamed after seeing his prostrated prayer before God, and everyone who witnesses his holy dancing is moved to repentance — all clear depictions of religious awe toward a tzaddik.	2026-06-28T23:15:02Z
Khal-Hasidim_0116	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts the preacher trembling with overwhelming fear (ויחרד מאוד, מגודל הפחד כמעט שנפל מהמדרגה) upon seeing the Besht's face burning like torches during mystical unifications — a direct, central scene of awe before a tzaddik.	2026-06-28T23:15:11Z
Khal-Hasidim_0140	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly states that R' Yaakov 'was afraid' (ירא) to speak before the Besht, and the Maggid himself experiences profound terror (נתפחדתי מאוד) during the mystical revelation scene of thunder and lightning — both depicting concrete religious awe of the tzaddik and of the divine encounter.	2026-06-28T23:15:24Z
Mifalot-HaZadikim_0006	ethics-and-emotions:awe	ffac800e	claude-cli	False	medium	The story centers on hachnasat orchim and the narrator's wandering poverty; though the narrator momentarily trembles at the innkeeper's radiant face and calls his brother 'איש אלקים נורא,' these are fleeting descriptors rather than a sustained depiction of religious awe of God or a tzaddik.	2026-06-28T23:15:45Z
Shivhei-Habesht_0096A	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly states 'והמוכיח היה ירא לשאול אותו' — the Mokhiah was afraid (in awe) to ask the Besht, directly depicting religious awe of the tzaddik.	2026-06-28T23:15:52Z
Mifalot-HaZadikim_0027	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on moral accountability, hidden tzaddikim, and punishment for passive wrongdoing; while 'אחזתם חיל ורעדה' appears briefly as bewilderment at a strange situation, there is no substantive depiction of religious awe (יראה/יראת שמים) toward God or a tzaddik.	2026-06-28T23:16:09Z
Khal-Hasidim_0050	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on the woman's extraordinary humility, charity work, and intercession, with no scene explicitly depicting religious awe (יראה) toward God or the Besht — even the townsmen's reception of the Besht is described as greeting, not awe, and she herself engages him matter-of-factly.	2026-06-28T23:16:30Z
Khal-Hasidim_0099	ethics-and-emotions:awe	ffac800e	claude-cli	False	medium	The rabbi's reaction ('נתבהל מאוד') is astonishment at the Besht's supernatural knowledge of his secret, which drives him to follow and observe the Besht, but this is portrayed as startled curiosity/shock rather than religious awe (יראה) of God or reverence of a tzaddik in the devotional sense.	2026-06-28T23:16:54Z
Shivhei-Habesht_0077	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	Rabbi David is overcome with fear (נפל פחד) and wants to flee when the Besht's face blazes like torches during his teaching, depicting direct religious awe of the tzaddik.	2026-06-28T23:16:59Z
Mifalot-HaZadikim_0045	ethics-and-emotions:awe	ffac800e	claude-cli	True	medium	The son-in-law's reaction upon being addressed by R. Elimelech is explicitly described as physical awe before the tzaddik — 'נזדעזע... ברוב פחד ובהלה ותסמר שערת בשרו' — a classic Hasidic marker of religious awe in the presence of a holy figure, though the story's central theme is humility rather than awe itself.	2026-06-28T23:17:21Z
Khal-Hasidim_0218	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly mentions יראת שמים twice ('מופלג בתורה וביראת שמים'), and depicts concrete scenes of awe toward tzaddikim — the congregation is struck/trembling at R' Azriel's prayer ('נשתומם מאוד כי לא ראה ולא שמע כאלה מעודו'), and R' Isser stands before R' Israel 'כעבדא קמי מארי', embodying religious awe of a tzaddik.	2026-06-28T23:17:37Z
Shivhei-Habesht_0014	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story's emotional arc is about a skeptic being proven wrong and seeking forgiveness (mechila) from the Besht — recognition of error, not religious awe (יראה) of God or the tzaddik.	2026-06-28T23:17:50Z
Adat-Zadikim_0023	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on humility (שפלות) and hidden piety; יראת ה' appears only as a closing attribute ascribed to the Rema in passing, not as a depicted experience of religious awe.	2026-06-28T23:18:05Z
Khal-Hasidim_0128	ethics-and-emotions:awe	ffac800e	claude-cli	False	medium	The story depicts the Besht's histalkut with deep implicit reverence throughout, but religious awe (יראה) is not explicitly foregrounded as a theme or named emotional experience — the narrative focus is on the process of his dying, his instructions, and miraculous signs, with awe only incidentally present in the background.	2026-06-28T23:18:43Z
Khal-Hasidim_0243	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story's central theme is bitachon (trust in God), not yirah; the Rebbe's reaction is astonishment/wonder at the innkeeper's miraculous abilities, not religious awe, and the innkeeper himself is characterized by simple faith and charity rather than fear of God.	2026-06-28T23:18:54Z
Shivhei-Habesht_0181	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The rabbi is described as 'נתבהל מאד על ידיעתו מה שבסתר' (greatly frightened/awestruck by the Besht's knowledge of hidden things), and immediately resolves to follow and observe the Besht — a direct, foregrounded depiction of awe of a tzaddik.	2026-06-28T23:19:04Z
Mifalot-HaZadikim_0007	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	Rabbi Mordechai of Chernobyl explicitly praises the shochet with 'י״ש מאד לא ראיתי כמותו' (God-fearing to a degree I have never seen), and this declaration of yirat shamayim is the story's pivotal resolution — the very quality that certifies the shochet's worthiness and overrides Rabbi Yehoshua's doubts.	2026-06-28T23:19:23Z
Khal-Hasidim_0028	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts awe of the tzaddik (the congregation is afraid to approach the Besht during his ecstatic trance, described as 'והיו יראים') and religious awe before God (the Besht traverses heavenly palaces to stand before the Divine, making 'תנועות נוראות' and collapsing in trembling prayer during Neilah on Yom Kippur).	2026-06-28T23:19:39Z
Khal-Hasidim_0002	ethics-and-emotions:awe	ffac800e	claude-cli	True	medium	The bandits witness the miracle of the mountains merging before the Besht, declare 'we saw with our own eyes that you are a man of God (איש אלקים),' and come before him in submission — a clear depiction of awe of a tzaddik, though it is one episode within a longer biographical narrative rather than the story's central theme.	2026-06-28T23:20:04Z
Shivhei-Habesht_0056	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The bystanders' reluctance to call out to the Besht — 'כי היו יראים לצעוק אליו בקול' — explicitly depicts reverential awe toward the tzaddik, central to the story's dramatic tension.	2026-06-28T23:20:18Z
Mifalot-HaZadikim_0009	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The disciples, upon suddenly seeing the Rebbe appear in the middle of the night, were overtly struck with awe: 'נבהלו מפניו ועמדו כולם על מעמדם ומשתוממין על המראה' — they were alarmed before him and stood transfixed, a textbook depiction of religious awe of a tzaddik.	2026-06-28T23:20:28Z
Khal-Hasidim_0139	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The story explicitly depicts awe of the Besht as a tzaddik: the Maggid witnesses the room fill with light and fire, and angels appear during the Besht's recitation, causing him to immediately abandon his plans to leave and submit himself as a disciple.	2026-06-28T23:20:33Z
Khal-Hasidim_0173	ethics-and-emotions:awe	ffac800e	claude-cli	False	high	The story centers on repentance (תשובה) and moral reckoning during prayer, not on religious awe of God or a tzaddik — the informer's transformation is driven by remorse (חרטה) and moral resolve, not by depicted יראה/יראת שמים.	2026-06-28T23:20:50Z
Sipurei-Zadikim_0013	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The rabbi explicitly faints from overwhelming fear and awe upon beholding Elijah the Prophet — 'ונתעלפתי מרוב הפחד והמורא שראיתיו לאליהו הנביא' — making religious awe a central, dramatized element of the story.	2026-06-28T23:21:04Z
Maase-Zadikim_0004	ethics-and-emotions:awe	ffac800e	claude-cli	True	high	The scholar directly witnesses the Besht's terrifying, otherworldly appearance during prayer and is overcome by dread (פחד גדול מאוד), faints, and thereafter submits to the Besht as 'איש אלהים נורא מאוד' — a textbook depiction of religious awe of a tzaddik.	2026-06-28T23:21:11Z
