story_a	edition_a	url_a	story_b	edition_b	url_b	sim	opening_a	opening_b
Khal-Hasidim_0001	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0001	Khal-Hasidim_0036	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0036	0.9804	"Khal-Hasidim_0001 תיוגים אמר המחבר בהיות שראיתי בכתבים שהעתקתי ממנו בסדר ההשתלשלות ההשתלשות והתגלות רבינו הקדוש הבעש״ט זיע״א דברים שלא כסדרן ובשם אדמו״ר הרב נבג""מ שמעתי הכל בסדר נכון ובביאור היטב לכן "	"Khal-Hasidim_0036 תיוגים הבעש״ט ז""ל קודם פטירתו קרא לכל התלמידים שלו ויצו להם איך יתנהגו וממה יהיה פרנסת כל אחד. ולקצת מהם גילה איך שיתנהג הזמן אתם. והיה אצלו תלמיד א' אשר היה משרתו ג""כ שמו ר׳ יעקב. ו"
Khal-Hasidim_0096	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0096	Shivhei-Habesht_0177	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0177	0.9804	"Khal-Hasidim_0096 תיוגים פ""א הלך הבעש״ט עם הרב מ' דוד פורקעס למרחץ ובהליכתם בא כנגדם איש יפה תואר קווצותיו סדורות לו תלתלים ובבגדים נאים וכשבא האיש קרוב להם דלג הבעש״ט לצדדין הרחק מאד וכשעבר מלפניהם ח"	"Shivhei-Habesht_0177 תיוגים* פ""א הלך הבעש״ט עם הרב מ' דוד פורקעס למרחץ ובהליכתם בא כנגדם איש יפה תואר קווצותיו סדורות לו תלתלים. ובבגדים נאים וכשבא האיש קרוב להם דלג הבעש״ט לצדדין הרחק מאד. וכשעבר מלפ"
Khal-Hasidim_0126	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0126	Peer-MiKdoshim_0005	PeerMikdoshim	https://www.hasidic-stories.org/Story/PeerMikdoshim/Peer-MiKdoshim_0005	0.9804	"Khal-Hasidim_0126 תיוגים מעשה מהבעש״ט הקדוש איך משך לב תלמידו הרב הקדוש ר' דוד פירקוס ז""ל אל מדת הבטחון: הרב ר' דוד פירקוס ז""ל היה תלמיד מובהק להבעש״ט זי""ע ובהגיע בתו הבתולה לעת דודים ציוה הרב ר' דוד "	"Peer-MiKdoshim_0005תיוגיםוכאשר דברנו פה במעשה התרפים מהגאון פינטו זצוק""ל נספר בזה מעשה נורא מהגאון הקדוש בעל גור ארי' על התורה איך הוציא יקר מזולל טהור מטמא : בימי הגור ארי' בשבתו על מדין בפראג הבירה "
Mifalot-HaZadikim_0006	Mifalot-HaZadikim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0006	Shivhei-Habesht_0043	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0043	0.9804	Mifalot-HaZadikim_0006תיוגים מעשה נפלאה ששמעתי איש מפי איש מפי איש נאמן שראה בעיניו בספר היקר נקרא בשמו ספר הכנסת אורחים. הנמצא בביבליטעק דעיר מלוכה וויען יע״א : ז״ל הספר הנ״ל בהקדמתו מפני מה ראיתי לח	"Shivhei-Habesht_0043 תיוגים* שמעתי מהרב מ' מנחם ששמע מפי כלת הרב המ״מ הגדול אשת הרב מ׳ אברהם הנ""ל : כשנתאלמן בנו הק' מ׳ אברהם זצ""ל קרא לשני חשובי העיר ואמר בקשתי שתסעו לק""ק קרעמניץ ותשדכו לבני שי׳ בת "
Adat-Zadikim_0013	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0013	Shivhei-Harav_0019	Shivhei-Harav	https://www.hasidic-stories.org/Story/Shivhei-Harav/Shivhei-Harav_0019	0.9803	"Adat-Zadikim_13 תיוגים מעשה מהרב הקדוש האלקי רשכב""ה ר׳ אברהם יהושוע העשיל מאפטא ז""ל בעת שבתו על כסא הרבנות ביאסע : הרב הנ""ל אחרי אשר עזב את הרבנות מקאלביש נתקבל לאב""ד במדינת וואלחיי בק""ק יאסי הבירה וה"	"Shivhei-Harav_0019 ,תיוגים ויהי אחרי פטירת רבינו הקדוש מלאו מקומו הני תרי צנתרי דדהבא ה""ה הרב הקדוש האלקי מוה׳ אהרן בר׳ משה הלוי הורוויץ נצר מגזע הרב הק׳ ר׳ ישעיה בעהמ""ח ספר השל""ה הקדוש והשני היה בנו "
Adat-Zadikim_0015	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0015	Khal-Hasidim_0002	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0002	0.9803	"Adat-Zadikim_15 תיוגים מעשה נוראה שקרה בימי הצדיקים הקדושים ה""ה הרב המגיד מקאזעניץ והרב הקדוש ר׳ יעקב יצחק מלובלין ז""ל זי""ע : מעשה שהי' איש אחד ממקורביו של המגיד מקאזעניץ והי' חסיד גדול ומופלג בתורה. "	"Khal-Hasidim_0002 תיוגים שמעתי מהרב הק' ר׳ שמשון הרב דק""ק ראשקוב בן הרב הק׳ דק""ק פולנאי מעשה שהיה איש א׳ ונקרא שמו ר׳ אדם וממנו באו הכתבים להבעש״ט כי בא פ״א למערה אחת ומצא שם כתבים שהם רזים וסתרין דאו"
Khal-Hasidim_0002	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0002	Khal-Hasidim_0138	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0138	0.9803	"Khal-Hasidim_0002 תיוגים שמעתי מהרב הק' ר׳ שמשון הרב דק""ק ראשקוב בן הרב הק׳ דק""ק פולנאי מעשה שהיה איש א׳ ונקרא שמו ר׳ אדם וממנו באו הכתבים להבעש״ט כי בא פ״א למערה אחת ומצא שם כתבים שהם רזים וסתרין דאו"	"Khal-Hasidim_0138 תיוגים מעשה נוראה מהרב הקדוש האלקי מו""ה גרשון קיטעוור ז""ל גיסו של רבינו הבעש״ט נ""ע : פעם אחת הי' הבעש״ט ז""ל בדאגה גדולה עד מאוד. וקראו לגיסו הרה""ק מו""ה גרשון ז""ל ואמר לו תדע גיסי כי "
Khal-Hasidim_0036	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0036	Maase-Zadikim_0005	maase-zadikim	https://www.hasidic-stories.org/Story/maase-zadikim/Maase-Zadikim_0005	0.9803	"Khal-Hasidim_0036 תיוגים הבעש״ט ז""ל קודם פטירתו קרא לכל התלמידים שלו ויצו להם איך יתנהגו וממה יהיה פרנסת כל אחד. ולקצת מהם גילה איך שיתנהג הזמן אתם. והיה אצלו תלמיד א' אשר היה משרתו ג""כ שמו ר׳ יעקב. ו"	"Maase-Zadikim_0005תיוגיםמהבעש""ט ז״ל בסטאמביל נודע לכל ומפורסם הנסיעה מהבעש״ט ז""ל לארץ הקדושה כי רצה לראות א״ע עם הרב הקדוש בעל ספר אור החיים ומן השמים עכבוהו והיה לו צרות גדולות בדרך עד שפעם אחת נעצב "
Khal-Hasidim_0119	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0119	Shivhei-Habesht_0204	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0204	0.9803	"Khal-Hasidim_0119 תיוגים בק""ק מעזיבוז היה איש אחד חשוכי בנים והי' מזכיר תמיד לפני הבעל שם טוב. והבטיח לו שבוודאי יהיה לו בנים וכאשר בא בימים הטריח כמה פעמים את הבעל שם טוב ובעז""ה אשתו ילדה לו בן זכר ל"	"Shivhei-Habesht_0204 תיוגים* בק""ק מעזיבוז הי' איש א׳ חשוכי בנים והי' מזכיר תמיד לפני הבעש״ט. והבטיח לו שבוודאי יהיו לו בנים וכאשר בא בימים, הטריח כמה פעמים את הבעש""ט ובעז""ה אשתו ילדה לו בן זכר לעת זקנ"
Khal-Hasidim_0154	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0154	Sipurei-Zadikim_0004	Sipurei-Zadikim	https://www.hasidic-stories.org/Story/Sipurei-Zadikim/Sipurei-Zadikim_0004	0.9803	"Khal-Hasidim_0154 תיוגים מעשה שהיה בימי הרב הקדוש האלקי ר׳ יחיאל מיכלמזלאטשוב אשר הוכיח איש אחד עבור מדת מדה הבטחון והאיש הנ""ל התנצל לפניו כי הוא בוטח בד' ית""ש ואמר לו הרב הנ""ל אם תרצה ללמוד מדת הבטחו"	Sipurei-Zadikim_0004תיוגים והנה בעיר ההיא הי' אברך אחד אשר ביקש את הרב כמה פעמים שיקבלו להיות ממקורביו ולא רצה הרב. ויצטער האברך מזה מאוד ויבקש את אנשיו כי יפצירו בעדו את הרב כי ממש חייו 14 ספורי צדיק
Khal-Hasidim_0167	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0167	Mifalot-HaZadikim_0006	Mifalot-HaZadikim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0006	0.9803	Khal-Hasidim_0167 תיוגים והנה בעיר ההיא היה אברך אחד אשר ביקש את הרב כמה פעמים שיקבלו להיות ממקרוביו ולא רצה הרב. ויצטער האברך מזה מאוד ויבקש את אנשיו כי יפצירו בעדו את הרב כי ממש חייו אינם חיים. ויהי	Mifalot-HaZadikim_0006תיוגים מעשה נפלאה ששמעתי איש מפי איש מפי איש נאמן שראה בעיניו בספר היקר נקרא בשמו ספר הכנסת אורחים. הנמצא בביבליטעק דעיר מלוכה וויען יע״א : ז״ל הספר הנ״ל בהקדמתו מפני מה ראיתי לח
Mifalot-HaZadikim_0001	Mifalot-HaZadikim	https://www.hasidic-stories.org/Story/Mifalot-HaZadikim/Mifalot-HaZadikim_0001	Shivhei-Habesht_0002	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0002	0.9803	Mifalot-HaZadikim_0001 מפעלות הצדיקים מהרב הצדיק הגאון אמיתי הקדוש ר׳ יעקב שמשון משפיטעווקע . תיוגים בעת מלחמת התוגר עם הקיסר מרוסיא אירע מעשה בעיר אחת במדינת פולין שהיה לאיש אחד זקן ונשוא פנים ועושר 	"Shivhei-Habesht_0002 תיוגים* (שמעתי מהרב ר׳ שמשון הרב דק""ק ראשקוב בן הרב דק""ק פולנאי מעשה שהיה איש אחד ונקר' שמו ר' אדם וממנו באו הכתבים להבעש״ט כי בא פ""א למערה אחת ומצא שם כתבים שהם רזין וסתרין דאורי"
Peer-MiKdoshim_0006	PeerMikdoshim	https://www.hasidic-stories.org/Story/PeerMikdoshim/Peer-MiKdoshim_0006	Shivhei-Harav_0019	Shivhei-Harav	https://www.hasidic-stories.org/Story/Shivhei-Harav/Shivhei-Harav_0019	0.9803	Peer-MiKdoshim_0006תיוגיםועתה מצאתי ראיתי לכתובלכתיב מהבעש״ט מעשה נפלאה והיא הנוגעת אל הבטחון להראות כי בחיוב גמור לדבק אל הצדיק וכל השלם באמונת הצדיק שלם באמונתו יתברך ויען כי ראש אמיר הוא. ועוד בסעי	"Shivhei-Harav_0019 ,תיוגים ויהי אחרי פטירת רבינו הקדוש מלאו מקומו הני תרי צנתרי דדהבא ה""ה הרב הקדוש האלקי מוה׳ אהרן בר׳ משה הלוי הורוויץ נצר מגזע הרב הק׳ ר׳ ישעיה בעהמ""ח ספר השל""ה הקדוש והשני היה בנו "
Adat-Zadikim_0008	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0008	Khal-Hasidim_0013	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0013	0.9802	"Adat-Zadikim_8 תיוגים הבעש״ט ז""ל קודם פטירתו קרא לכל התלמידים שלהם ויצוה להם איך יתנהגו וממה יהי' פרנסת כל אחד. ולקצת מהם גילה איך שיתנהג הזמן אתם. והי' אצלו תלמיד אחד אשר היה משרתו ג״כ שמו ר׳ יעקב. ו"	"Khal-Hasidim_0013 תיוגים מהבעש""ט ז״ל בסטאמביל נודע לכל ומפורסם הנסיעה מהבעש״ט ז""ל לארץ הקדושה כי רצה לראות א""ע עם הרב הקדוש האלקי בעל אור החיים ומן השמים עכבוהו והיה לו צרות גדולות בדרך עד שפעם אחת נע"
Khal-Hasidim_0100	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0100	Shivhei-Habesht_0182	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0182	0.9802	"Khal-Hasidim_0100 תיוגים פ״א בשמחת תורה היו אנשי חבורתא קדישתא תלמידי הבעש""ט שמחים ומרקדים בעגולה והשכינה מלהטת סביבותם ובתוך הרקדתם נקרע המנעל אצל זעירא דמן חברייא ה""ה הקדוש מ׳ נחום מטשערנאביל והוא ה"	"Shivhei-Habesht_0182 תיוגים* פ""א בשמחת תורה היו אנשי חבורתא קדישתא תלמידי הבעש״ט שמחים ומרקדים בעגולה והשכינה מלהטת סביבותם ובתוך הרקדתם נקרע המנעל אצל זעירא דמן חברייא והוא הי' איש עני מאד והיטב חרה "
Khal-Hasidim_0117	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0117	Shivhei-Habesht_0002	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0002	0.9802	"Khal-Hasidim_0117 תיוגים פ""א ישב רבינו הבעש״ט בסעודה שלישית והי' טרוד מאד בעמקות המחשבה ולא אמר תורה בסעודה שלישית כלל מה שהיה נפלא בעיני התלמידים ויהי אחרי שבירך ברכת הבדל' הי' מנהגו בכל מוש""ק לנסוע "	"Shivhei-Habesht_0002 תיוגים* (שמעתי מהרב ר׳ שמשון הרב דק""ק ראשקוב בן הרב דק""ק פולנאי מעשה שהיה איש אחד ונקר' שמו ר' אדם וממנו באו הכתבים להבעש״ט כי בא פ""א למערה אחת ומצא שם כתבים שהם רזין וסתרין דאורי"
Khal-Hasidim_0151	Khal-Hasidim	https://www.hasidic-stories.org/Story/Khal-Hasidim/Khal-Hasidim_0151	Shivhei-Habesht_0037	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0037	0.9802	"Khal-Hasidim_0151 תיוגים שמעתי מהרב שפ""א באו לדין לפני הר׳ יצחק הנ׳ שני בעלי דינים ופסק שבועה לאחד וקיבל עליו לשבע וב""ד שכנגדו צעק שיקיים הפסק כי חרה לו מאוד שידע בבירור שב""ד שכנגדו טוען שקר ואמר הר' "	"Shivhei-Habesht_0037 תיוגים* שמעתי מהרב דקהלתינו באו לדין לפני ר' יצחק הנ' שני בעלי דינים ופסק שבועה לאחד וקיבל עליו לשבע וב""ד שכנגדו צועק שיקיים הפסק כי חרה לו מאוד שידע בבירור שב""ד שכנגדו טען שקר וא"
Adat-Zadikim_0014	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0014	Shivhei-Habesht_0184	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0184	0.9801	"Adat-Zadikim_14 תיוגים מעשה נורא שקרה בימי הגאון מהרש״א ז""ל בעיר אוסטרא היו שני אנשים שותפים סוחרים והי' מסחרם מלייווינט פשוט כדומה. והיו אוהבים זל""ז כל ימיהם פעם אחד ששמעו כי אצל דוכסה אחת נמצאו סחור"	"Shivhei-Habesht_0184 תיוגים* שמענו בשם הרב הק׳ מ' מנחם נחום מטשארנאבל ז""ל כי באיזו קהילה הסמוכה לק""ק מעזיבו' הי' איש א׳ מופלג ועשיר גדול והי׳ סוחר ללייפסק והי' חשוכי בנים זה כמה שנים ולא רצה ליסע להבע"
Adat-Zadikim_0015	Adat-Zadikim	https://www.hasidic-stories.org/Story/Adat-Zadikim/Adat-Zadikim_0015	Shivhei-Habesht_0184	Shivhei-Habesht	https://www.hasidic-stories.org/Story/Shivhei-Habesht/Shivhei-Habesht_0184	0.9801	"Adat-Zadikim_15 תיוגים מעשה נוראה שקרה בימי הצדיקים הקדושים ה""ה הרב המגיד מקאזעניץ והרב הקדוש ר׳ יעקב יצחק מלובלין ז""ל זי""ע : מעשה שהי' איש אחד ממקורביו של המגיד מקאזעניץ והי' חסיד גדול ומופלג בתורה. "	"Shivhei-Habesht_0184 תיוגים* שמענו בשם הרב הק׳ מ' מנחם נחום מטשארנאבל ז""ל כי באיזו קהילה הסמוכה לק""ק מעזיבו' הי' איש א׳ מופלג ועשיר גדול והי׳ סוחר ללייפסק והי' חשוכי בנים זה כמה שנים ולא רצה ליסע להבע"
