story_id	tag	category	sonnet_confidence	sonnet_reasoning	opus_applies	opus_confidence	opus_reasoning	verdict
Shivhei-Habesht_0135	social:relations_with_non_hasidim	social	medium	The story depicts the Besht installing a rabbi in Horodna and interacting with local scholarly figures (notably R. Mikhel the Dayan) who challenge the sermon and resist Hasidic authority, representing a social dynamic between the Besht's circle and non-Hasidic communal/scholarly establishment.	False	high	The story is entirely internal to the Hasidic/Jewish community (Besht, rabbis, scholars); no non-Hasidim appear.	DISAGREE
Shivhei-Habesht_0135	supernatural:magic	supernatural	high	The Besht supernaturally removes Rabbi Mikhl's Torah knowledge (he opens his books and understands nothing), and restores it upon request — an explicit act of magic performed by the Besht as rebuke and lesson.	False	high	The Besht's removing and restoring Torah knowledge is a tzaddik's miraculous act, not magic/sorcery by witches, non-Jewish magicians, or Jews using forbidden practices.	DISAGREE
Shivhei-Habesht_0135	supernatural:miracle	supernatural	high	The Besht supernaturally removes the scholar R' Mikhel's Torah knowledge (he opens his books and understands nothing), a clear miraculous act attributed directly to the Besht as divine intervention.	True	high	The Besht supernaturally removes Rabbi Michel's Torah knowledge, leaving him unable to comprehend texts he knew — a discrete supernatural intervention with clear before/after.	AGREE
Shivhei-Habesht_0135	times:holidays	times	medium	Shabbat is central to the story — the Besht weeps over potential Shabbat desecration, the rabbi preaches on Shabbat, and the third Shabbat meal (סעודה שלישית) is the scene of the main dispute — though Shabbat is a weekly observance rather than a festival holiday, making the fit dependent on whether the taxonomy includes Shabbat under 'times:holidays'.	False	high	The story takes place on Shabbat, not a Jewish holiday.	DISAGREE
Shivhei-Habesht_0138	characters-and-roles:ritual_slaughterer	characters-and-roles	high	The story explicitly states that the traveler lodged with a ritual slaughterer ('התאכסן אצל שוחט'), making a ritual slaughterer a named character in the narrative.	True	high	The story explicitly states R. Zelig lodged with a shochet (התאכסן אצל שוחט) in the village of Ispoli.	AGREE
Shivhei-Habesht_0138	ethics-and-emotions:fear	ethics-and-emotions	medium	R' Mayer explicitly states 'נמס לבי בקרבי' (my heart melted within me) — a biblical idiom for dread/fear — upon seeing the Besht give away his last coin with no funds left for travel, and the Besht's direct reassurance ('אין לנו מה לדאוג') confirms that fear/anxiety is the operative emotion being addressed, even if it is financial anxiety rather than mortal danger.	False	medium	The narrator feels distress/worry about lack of money, but no fear of God, tzaddik, or danger is depicted.	DISAGREE
Shivhei-Habesht_0138	experience:revelation	experience	high	The Besht explicitly states that he saw the Shekhinah resting upon the kloyz (שראה השכינה שורה על הקלוז), a direct depiction of a divine revelation/vision.	False	medium	The story shows the Besht's prescient knowledge and a remark about the Shekhinah resting on the Kloyz, but it does not depict a direct mystical revelation experienced by a character.	DISAGREE
Shivhei-Habesht_0138	experience:visions	experience	high	The Besht explicitly states he saw the Shekhinah resting upon the kloyz ('שראה השכינה שורה על הקלוז'), a direct visionary experience reported within the narrative.	True	medium	The Baal Shem Tov states he saw the Shekhinah resting on the Kloyz, a supernatural waking vision.	AGREE
Shivhei-Habesht_0138	folkloristics:story_type_protection	folkloristics	high	The story's central dramatic arc is the Besht giving away all his money and then being providentially sustained — explicitly articulated as 'as long as God lives, we have nothing to worry about' and confirmed by the narrative resolution where income arrives through healing — a classic divine-protection story type.	False	high	The story centers on the Besht's faith in divine providence regarding money, not on protecting someone from danger.	DISAGREE
Shivhei-Habesht_0138	social:inter_hasidic	social	medium	The story depicts cross-community Hasidic social encounters on two levels: the frame narrative of R' Zelik (from Letchov) meeting and lodging with R' Meir (Rav of the exile, from a different community), and the embedded account of the Besht traveling with R' Meir to Brod where he engages with the local Kloyz community (praising it and distributing funds to it), constituting a concrete inter-Hasidic social interaction.	False	high	Story depicts the Baal Shem Tov traveling with R. Meir and interactions with townspeople/notables; no inter-Hasidic group dynamics are depicted (Hasidism as a movement is still nascent here).	DISAGREE
Shivhei-Habesht_0138	social:inter_hasidic_master_disciple_relationship	social	high	The story depicts R' Meir accompanying the Besht on his wagon, acting as his intermediary with visitors, observing and questioning his conduct with money, and receiving direct instruction from him — a clear Hasidic master-disciple relationship in action.	True	high	Story depicts the Baal Shem Tov taking R. Meir along on a journey, instructing and mentoring him, modeling trust in God — a clear master-disciple relationship between Hasidic figures.	AGREE
Shivhei-Habesht_0140	ethics-and-emotions:virtues	ethics-and-emotions	high	The story explicitly depicts a virtue — R' David Furkes refuses to eat the fowl out of scruple/piety, demonstrating the virtue of caution (in matters of kashrut), while the Besht's non-reaction implicitly highlights the moral weight of that personal standard.	False	medium	Story centers on a ritual slaughter/knife inspection incident and the Besht's tolerance, not on illustrating a general virtue.	DISAGREE
Shivhei-Habesht_0142	supernatural:perception	supernatural	high	The story explicitly depicts the Besht rendering himself imperceptible (invisible) to the hostile nobleman despite being physically present — a direct supernatural manipulation of perception, confirmed by the nobleman's own conclusion: 'when he wants, people cannot see him.'	False	medium	The Besht makes himself unseen (invisibility/concealment) rather than perceiving hidden things; no character demonstrates supernatural seeing or knowing.	DISAGREE
Shivhei-Habesht_0157	folkloristics:story_type_protection	folkloristics	high	The story's climax is the Besht rushing to the bridge and commanding the shed to leave the injured man without harm, a direct act of supernatural protection of a vulnerable person from demonic attack.	True	high	The Besht commands a demon to leave a man it had harmed on the bridge, protecting him without injury.	AGREE
Shivhei-Habesht_0158	ethics-and-emotions:virtues	ethics-and-emotions	high	The story centrally depicts the Besht's virtue of compassion and moral rectitude — he admonishes the man to protect the widow, weeps when ignored, and his righteous concern is explicitly contrasted with the wrongdoer's greed and callousness.	False	medium	Story illustrates the Besht's warning ignored and consequences (punishment/sorcery), not a clear depiction of a general virtue.	DISAGREE
Shivhei-Habesht_0160	characters-and-roles:preacher	characters-and-roles	high	המוכיח ('the preacher/moralist') is a central, named character who drives the plot — he secretly convenes a minyan, nullifies a decree, and converses directly with the Besht.	True	high	The maggid (המוכיח) appears as a distinct character acting separately from the Besht, convening a minyan to annul the judgments.	AGREE
