story_id	tag	old_source	opus_applies	opus_confidence	verdict	opus_reasoning
Khal-Hasidim_0217	social:retrospective_recognition	propagated	True	high	CONFIRM	The nobleman belatedly realizes his suffering was punishment for expelling the Jewish leaseholder, recognizing the tzaddik's power and God's justice.
Khal-Hasidim_0218	social:retrospective_recognition	direct	True	high	CONFIRM	R' Yisrael belatedly recognizes that the sleeping worker R' Azriel is actually a hidden tzaddik praying secretly at night, a clear retrospective recognition.
Khal-Hasidim_0222	social:retrospective_recognition	propagated	True	high	CONFIRM	The rebbe retrospectively reveals the hidden meaning: the innkeeper was a great sinner, the dead children were his mamzerim, and the avrekh's mission was to bring him to repentance — classic retrospective recognition.
Khal-Hasidim_0237	social:retrospective_recognition	propagated	True	high	CONFIRM	The man belatedly realizes the woman he met at the fair was actually his deceased former fiancée sent from heaven — a clear retrospective recognition.
Khal-Hasidim_0253	social:retrospective_recognition	direct	True	high	CONFIRM	Rabbi Moshe Isserles belatedly recognizes that the supposed sinner brought before him is actually his hidden-righteous friend R. Chaim, and further learns that Chaim has surpassed him spiritually and merits Elijah's revelation.
Maase-Zadikim_0005	social:retrospective_recognition	propagated	True	high	CONFIRM	The wealthy host belatedly recognizes that his sleeping guest is a holy man, and the Besht's identity is revealed (ונתגלה אז הבעש״ט) to the community after the decree is averted.
Maase-Zadikim_0006	social:retrospective_recognition	direct	True	high	CONFIRM	The emissaries and reader belatedly learn that the despised drunkard is actually a hidden righteous figure whose past mitzvah granted him decree-power, a classic retrospective recognition.
Maase-Zadikim_0015	social:retrospective_recognition	propagated	True	high	CONFIRM	The rebbe retrospectively reveals the hidden meaning: the innkeeper's death, the two gentile children killed nearby were actually his mamzer offspring, and his repentance's cosmic significance — all belatedly recognized.
Mifalot-HaZadikim_0006	social:retrospective_recognition	direct	True	high	CONFIRM	The rabbi belatedly recognizes the beggar boy as the son of the hospitable old man whom he had blessed years earlier.
Mifalot-HaZadikim_0027	social:retrospective_recognition	direct	True	high	CONFIRM	The Baal Shem Tov belatedly recognizes that the boorish host is actually a hidden tzaddik and the woman is his former servant Sarah, revealing the hidden meaning of the entire Sabbath ordeal.
Peer-MiKdoshim_0001	social:retrospective_recognition	direct	True	high	CONFIRM	The wealthy man from Risha belatedly realizes that the beggar he killed was his former friend reincarnated to collect a debt, a clear retrospective recognition of hidden meaning.
Peer-MiKdoshim_0005	social:retrospective_recognition	propagated	True	high	CONFIRM	The boy belatedly realizes the supposed in-laws are actually idolatrous priests who lured him as a sacrifice — a clear retrospective recognition of hidden identity/situation.
Peer-MiKdoshim_0006	social:retrospective_recognition	propagated	True	high	CONFIRM	The emissaries discover the first 'ilui' is actually playing with an idol, retrospectively recognizing the tzaddik's warning was prophetic; also the merchant realizes his rescuer's identity and his unfulfilled vow.
Peer-MiKdoshim_0009	social:retrospective_recognition	propagated	True	high	CONFIRM	The family and bride belatedly recognize the arriving stranger as the true husband, exposing the messenger's fraud — a clear retrospective recognition.
Peer-MiKdoshim_0015	social:retrospective_recognition	propagated	True	high	CONFIRM	The nobleman belatedly recognizes his sin against the Jewish leaseholder and the hidden meaning of his suffering, and realizes a spirit had replaced him for a year.
Peer-MiKdoshim_0016	social:retrospective_recognition	propagated	True	high	CONFIRM	The rich Isaiah eventually realizes the matchmaker meant his poor nephew (same name), and the wealthy father-in-law belatedly learns the truth about his counterpart's poverty — clear retrospective recognition.
Shivhei-Habesht_0001	social:retrospective_recognition	propagated	True	high	CONFIRM	The king retrospectively recognizes that the minister's advice must come from a divine/magical source, forcing him to reveal the Jew's true identity; also the wife learns her husband is a Jew.
Shivhei-Habesht_0002	social:retrospective_recognition	propagated	True	high	CONFIRM	Multiple retrospective recognitions occur: the Besht's son recognizes Israel as the destined recipient of the writings; townspeople later recognize him as a man of God; Rabbi Gershon's sister accepts the hidden righteousness of the disguised Besht.
Shivhei-Habesht_0005B	social:retrospective_recognition	propagated	True	high	CONFIRM	The story depicts the Besht's hidden righteousness being revealed — his wife knew but didn't tell, and the madwoman publicly recognizes/reveals his true spiritual stature.
Shivhei-Habesht_0013	social:retrospective_recognition	direct	True	high	CONFIRM	The maskil belatedly recognizes that his dream was real revelation from the Besht and that the Besht is a true tzaddik, leading to his becoming a complete tzaddik.
Shivhei-Habesht_0043	social:retrospective_recognition	propagated	True	high	CONFIRM	The story contains retrospective recognition — the tzaddikim are ashamed when they realize the woman saw/foresaw better than they did regarding not traveling to Chvastov.
Shivhei-Habesht_0096A	social:retrospective_recognition	direct	True	high	CONFIRM	The rabbi recognizes the preacher as the Besht's disciple via a dream-vision, and recalls his uncle's deathbed prophecy identifying 'Israel ben the midwife' as the true tzaddik — a retrospective recognition.
Shivhei-Habesht_0097	social:retrospective_recognition	propagated	False	medium	REJECT	The story depicts mourning, mystical revelation, and explanation of a decree, but no character belatedly recognizes the true identity or nature of another character.
Sipurei-Zadikim_0001	social:retrospective_recognition	direct	True	high	CONFIRM	The servant and others belatedly realize R' Leib's hidden activities, and the disciples retrospectively recognize the porter was a dead soul and understand the purpose of R' Leib's fair-travels.
Sipurei-Zadikim_0004	social:retrospective_recognition	direct	True	high	CONFIRM	The wife belatedly reveals to her husband that the visitor was the tzaddik R. Leib Sarah's, and both retrospectively recognize how he orchestrated their match.
Sipurei-Zadikim_0006	social:retrospective_recognition	direct	False	medium	REJECT	The story shows rebuke and excommunication for mocking tzaddikim, but no character belatedly realizes a hidden truth about another.
Sipurei-Zadikim_0009	social:retrospective_recognition	propagated	True	medium	CONFIRM	R' Shalom belatedly recognizes the Sava Kadisha's sanctity, declaring his limbs so pure that his feet weave yichudim with every step.
Sipurei-Zadikim_0011	social:retrospective_recognition	direct	True	high	CONFIRM	R. Yisrael belatedly recognizes that R. Azriel, whom he thought was lazy, is actually a hidden tzaddik praying secretly at night; similarly R. Chaykel discovers the hidden R. Yisrael under the oven.
Sipurei-Zadikim_0013	social:retrospective_recognition	direct	True	high	CONFIRM	The townspeople and the rabbi of Ostraha belatedly realize that the poor tailor was actually a hidden tzaddik.
Khal-Hasidim_0248	spaces:beth_midrash	direct	True	high	CONFIRM	The story explicitly depicts prayer in the beit midrash where the Rebbe of Stretelisk prays.
Maase-Zadikim_0034	spaces:beth_midrash	propagated	True	high	CONFIRM	The story explicitly depicts prayer in the beit midrash where the Strelisker rebbe prayed.
Shivhei-Habesht_0009	spaces:beth_midrash	direct	True	high	CONFIRM	"The Besht prays in the beit midrash (בבהמ""ד) in the story."
Adat-Zadikim_0003	spaces:heaven	propagated	False	high	REJECT	Heaven is only referenced via a heavenly proclamation (כרוז), not as a setting where action occurs or a character ascends.
Adat-Zadikim_0013	spaces:heaven	propagated	False	high	REJECT	The story involves a dead man's soul speaking from beyond, but the action takes place in the council house, not in heaven; no scene is set in heavenly realms.
Adat-Zadikim_0016	spaces:heaven	propagated	False	high	REJECT	Heaven is only mentioned incidentally (a dream-answer 'from heaven' and the soul going to Gan Eden); no scene is set there.
Khal-Hasidim_0002	spaces:heaven	propagated	False	high	REJECT	No depiction of heaven/upper worlds as setting; mentions a 'sar haTorah/Esh' being brought down but action stays on earth.
Khal-Hasidim_0115	spaces:heaven	propagated	False	high	REJECT	Heaven/afterlife judgments are mentioned (גן עדן, גיהנם, בית דין שלמעלה) but only as referenced verdicts, not as a depicted setting where action unfolds.
Khal-Hasidim_0126	spaces:heaven	propagated	False	high	REJECT	The story takes place entirely in earthly settings; no ascent to heaven or scenes in upper worlds.
Khal-Hasidim_0128	spaces:heaven	propagated	False	medium	REJECT	Heaven/Gan Eden is mentioned in the Baal Shem Tov's teaching about the pillar ascending from lower to upper Gan Eden, but it is not depicted as a setting where action occurs.
Khal-Hasidim_0154	spaces:heaven	propagated	False	high	REJECT	Heaven is mentioned only abstractly (punishment 'from heaven', angel created from a mitzvah); no scene set in heavenly realms.
Khal-Hasidim_0174	spaces:heaven	propagated	False	high	REJECT	Heaven is only referenced rhetorically (e.g., 'מלכותא דרקיע'); no action takes place there.
Khal-Hasidim_0193	spaces:heaven	propagated	False	high	REJECT	The story involves demons/klippot and a tzaddik's protection, but no ascent to heaven or scenes set in upper worlds.
Mifalot-HaZadikim_0006	spaces:heaven	propagated	False	high	REJECT	Story takes place in earthly settings (towns, forest, inn); no scenes in heaven or upper worlds.
Peer-MiKdoshim_0006	spaces:heaven	propagated	False	high	REJECT	No depiction of heaven or upper worlds as a setting; action occurs on earth.
Peer-MiKdoshim_0009	spaces:heaven	propagated	False	high	REJECT	No depiction of heaven or upper worlds as a setting; story is entirely earthly.
Peer-MiKdoshim_0016	spaces:heaven	propagated	False	high	REJECT	The story is set entirely in the earthly realm; no scenes in heaven or upper worlds.
Shivhei-Habesht_0002	spaces:heaven	propagated	False	high	REJECT	No depiction of heaven/upper worlds as a setting; events occur on earth.
Shivhei-Harav_0011	spaces:heaven	propagated	False	high	REJECT	Story concerns imprisonment and release of rabbis; no heavenly setting or ascent depicted.
Shivhei-Harav_0014	spaces:heaven	propagated	False	high	REJECT	Heaven is mentioned only figuratively (ladder reaching heavens, Maggid summoned to yeshiva shel ma'ala, two paths to Gan Eden/Gehinnom) but no scene is set there.
Shivhei-Harav_0018	spaces:heaven	propagated	True	medium	CONFIRM	Story states the upper worlds 'won' and raised the Rebbe to heaven to delight in divine splendor, and mentions being summoned to the yeshiva on high — heaven appears as setting for the soul's ascent.
Sipurei-Zadikim_0011	spaces:heaven	propagated	False	high	REJECT	Heaven is only mentioned in passing ('הראו לו מן השמים'); no scene is set in heavenly realms.
