div - xml:id	Edition	unique	Story	full tag	top-tag	sub-tag	women-in-story
Khal-Hasidim_0203	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0203	practice:devekut	practice	devekut	No Women
	Khal-Hasidim		Khal-Hasidim_0203	experience:devekut	experience	devekut	No Women
	Khal-Hasidim		Khal-Hasidim_0203	halakhah:prayer	halakhah	prayer	No Women
Khal-Hasidim_0204	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0204	times:birth	times	birth	No Women
	Khal-Hasidim		Khal-Hasidim_0204	characters-and-roles:hidden_righteous	characters-and-roles	hidden_righteous	No Women
	Khal-Hasidim		Khal-Hasidim_0204	supernatural:perception	supernatural	perception	No Women
	Khal-Hasidim		Khal-Hasidim_0204	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0204	characters-and-roles:ritual_slaughterer	characters-and-roles	ritual_slaughterer	No Women
	Khal-Hasidim		Khal-Hasidim_0204	social-relations:conflict	social-relations	conflict	No Women
	Khal-Hasidim		Khal-Hasidim_0204	supernatural:perception	supernatural	perception	No Women
	Khal-Hasidim		Khal-Hasidim_0204	halakhah	halakhah		No Women
	Khal-Hasidim		Khal-Hasidim_0204	practice:releasing_agunot	practice	releasing_agunot	No Women
Khal-Hasidim_0205	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0205	folkloristics:story_type_advent	folkloristics	story_type_advent	No Women
	Khal-Hasidim		Khal-Hasidim_0205	social-relations:inter_hasidic	social-relations	inter_hasidic	No Women
	Khal-Hasidim		Khal-Hasidim_0205	supernatural:magic	supernatural	magic	No Women
	Khal-Hasidim		Khal-Hasidim_0205	social-relations:conflict	social-relations	conflict	No Women
	Khal-Hasidim		Khal-Hasidim_0205	ethics-and-emotions:anger	ethics-and-emotions	anger	No Women
Khal-Hasidim_0206	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0206	times:holidays	times	holidays	Yes
	Khal-Hasidim		Khal-Hasidim_0206	halakhah:prayer	halakhah	prayer	Yes
	Khal-Hasidim		Khal-Hasidim_0206	characters-and-roles:tsaddik_wife	characters-and-roles	tsaddik_wife	Yes
	Khal-Hasidim		Khal-Hasidim_0206	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0206	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0206	ethics-and-emotions:virtues_poverty	ethics-and-emotions	virtues_poverty	Yes
	Khal-Hasidim		Khal-Hasidim_0206	ethics-and-emotions:charity	ethics-and-emotions	charity	Yes
	Khal-Hasidim		Khal-Hasidim_0206	social-relations:inter_hasidic	social-relations	inter_hasidic	Yes
	Khal-Hasidim		Khal-Hasidim_0206	practice:storytelling	practice	storytelling	Yes
	Khal-Hasidim		Khal-Hasidim_0206	spaces:heaven	spaces	heaven	Yes
	Khal-Hasidim		Khal-Hasidim_0206	ethics-and-emotions:punishment	ethics-and-emotions	punishment	Yes
	Khal-Hasidim		Khal-Hasidim_0206	supernatural:magic	supernatural	magic	Yes
	Khal-Hasidim		Khal-Hasidim_0206	social-relations:conflict	social-relations	conflict	Yes
	Khal-Hasidim		Khal-Hasidim_0206	ethics-and-emotions:anger	ethics-and-emotions	anger	Yes
	Khal-Hasidim		Khal-Hasidim_0206	supernatural:perception	supernatural	perception	Yes
	Khal-Hasidim		Khal-Hasidim_0206	halakhah	halakhah		Yes
	Khal-Hasidim		Khal-Hasidim_0206	times:birth	times	birth	Yes
	Khal-Hasidim		Khal-Hasidim_0206	characters-and-roles:hidden_righteous	characters-and-roles	hidden_righteous	Yes
	Khal-Hasidim		Khal-Hasidim_0206	experience:enthusiasm	experience	enthusiasm	Yes
	Khal-Hasidim		Khal-Hasidim_0206	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0206	practice:releasing_agunot	practice	releasing_agunot	Yes
Khal-Hasidim_0207	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0207	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
Khal-Hasidim_0208	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0208	kabbalah:kabbalistic_terms_yihudim	kabbalah	kabbalistic_terms_yihudim	No Women
	Khal-Hasidim		Khal-Hasidim_0208	practice:meditation	practice	meditation	No Women
	Khal-Hasidim		Khal-Hasidim_0208	halakhah:prayer	halakhah	prayer	No Women
	Khal-Hasidim		Khal-Hasidim_0208	supernatural:miracle	supernatural	miracle	No Women
	Khal-Hasidim		Khal-Hasidim_0208	supernatural:magic	supernatural	magic	No Women
	Khal-Hasidim		Khal-Hasidim_0208	practice:dance	practice	dance	No Women
	Khal-Hasidim		Khal-Hasidim_0208	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
Khal-Hasidim_0209	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0209	kabbalah:kabbalistic_terms_yihudim	kabbalah	kabbalistic_terms_yihudim	No Women
	Khal-Hasidim		Khal-Hasidim_0209	practice:meditation	practice	meditation	No Women
	Khal-Hasidim		Khal-Hasidim_0209	times:shabbat	times	shabbat	No Women
	Khal-Hasidim		Khal-Hasidim_0209	practice:devekut	practice	devekut	No Women
	Khal-Hasidim		Khal-Hasidim_0209	experience:devekut	experience	devekut	No Women
	Khal-Hasidim		Khal-Hasidim_0209	practice:dance	practice	dance	No Women
	Khal-Hasidim		Khal-Hasidim_0209	social-relations:inter_hasidic	social-relations	inter_hasidic	No Women
Khal-Hasidim_0210	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0210	folkloristics:story_type_prognostication	folkloristics	story_type_prognostication	Yes
	Khal-Hasidim		Khal-Hasidim_0210	supernatural:prognostication	supernatural	prognostication	Yes
	Khal-Hasidim		Khal-Hasidim_0210	social-relations:retrospective_recognition	social-relations	retrospective_recognition	Yes
	Khal-Hasidim		Khal-Hasidim_0210	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0210	practice:releasing_agunot	practice	releasing_agunot	Yes
	Khal-Hasidim		Khal-Hasidim_0210	characters-and-roles:agunah	characters-and-roles	agunah	Yes
	Khal-Hasidim		Khal-Hasidim_0210	ethics-and-emotions:anger	ethics-and-emotions	anger	Yes
	Khal-Hasidim		Khal-Hasidim_0210	social-relations:disobedience	social-relations	disobedience	Yes
	Khal-Hasidim		Khal-Hasidim_0210	ethics-and-emotions:punishment	ethics-and-emotions	punishment	Yes
	Khal-Hasidim		Khal-Hasidim_0210	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	Yes
Khal-Hasidim_0211	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0211	experience:devekut	experience	devekut	No Women
	Khal-Hasidim		Khal-Hasidim_0211	practice:devekut	practice	devekut	No Women
	Khal-Hasidim		Khal-Hasidim_0211	experience:enthusiasm	experience	enthusiasm	No Women
	Khal-Hasidim		Khal-Hasidim_0211	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Khal-Hasidim		Khal-Hasidim_0211	practice:storytelling	practice	storytelling	No Women
	Khal-Hasidim		Khal-Hasidim_0211	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	No Women
	Khal-Hasidim		Khal-Hasidim_0211	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Khal-Hasidim		Khal-Hasidim_0211	folkloristics:story_type_parable	folkloristics	story_type_parable	No Women
	Khal-Hasidim		Khal-Hasidim_0211	practice:study	practice	study	No Women
Khal-Hasidim_0212	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0212	ethics-and-emotions:repentance	ethics-and-emotions	repentance	Yes
	Khal-Hasidim		Khal-Hasidim_0212	practice:sermon	practice	sermon	Yes
	Khal-Hasidim		Khal-Hasidim_0212	halakhah	halakhah		Yes
	Khal-Hasidim		Khal-Hasidim_0212	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	Yes
	Khal-Hasidim		Khal-Hasidim_0212	ethics-and-emotions:adultery	ethics-and-emotions	adultery	Yes
	Khal-Hasidim		Khal-Hasidim_0212	practice:fasting	practice	fasting	Yes
	Khal-Hasidim		Khal-Hasidim_0212	supernatural:prognostication	supernatural	prognostication	Yes
	Khal-Hasidim		Khal-Hasidim_0212	supernatural:perception	supernatural	perception	Yes
	Khal-Hasidim		Khal-Hasidim_0212	supernatural:magic	supernatural	magic	Yes
	Khal-Hasidim		Khal-Hasidim_0212	ethics-and-emotions:lust	ethics-and-emotions	lust	Yes
	Khal-Hasidim		Khal-Hasidim_0212	Women in Story	women	Women in Story	Yes
Khal-Hasidim_0213	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0213	social-relations:inter_hasidic	social-relations	inter_hasidic	No Women
	Khal-Hasidim		Khal-Hasidim_0213	social-relations:inter_hasidic_conflict_between_tsaddikim	social-relations	inter_hasidic_conflict_between_tsaddikim	No Women
	Khal-Hasidim		Khal-Hasidim_0213	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Khal-Hasidim		Khal-Hasidim_0213	social-relations:inter_hasidic_inheritance_of_leadership	social-relations	inter_hasidic_inheritance_of_leadership	No Women
	Khal-Hasidim		Khal-Hasidim_0213	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0213	practice:travel_to_other_tsaddik	practice	travel_to_other_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0213	practice:reception_of_hasidim	practice	reception_of_hasidim	No Women
	Khal-Hasidim		Khal-Hasidim_0213	ethics-and-emotions:awe	ethics-and-emotions	awe	No Women
	Khal-Hasidim		Khal-Hasidim_0213	ethics-and-emotions:fear	ethics-and-emotions	fear	No Women
	Khal-Hasidim		Khal-Hasidim_0213	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	No Women
	Khal-Hasidim		Khal-Hasidim_0213	practice:fasting	practice	fasting	No Women
	Khal-Hasidim		Khal-Hasidim_0213	practice:asceticism	practice	asceticism	No Women
Khal-Hasidim_0214	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0214	folkloristics:story_type_virtues	folkloristics	story_type_virtues	No Women
	Khal-Hasidim		Khal-Hasidim_0214	ethics-and-emotions:awe	ethics-and-emotions	awe	No Women
	Khal-Hasidim		Khal-Hasidim_0214	ethics-and-emotions:fear	ethics-and-emotions	fear	No Women
	Khal-Hasidim		Khal-Hasidim_0214	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
Khal-Hasidim_0215	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0215	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Khal-Hasidim		Khal-Hasidim_0215	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0215	social-relations:inter_hasidic	social-relations	inter_hasidic	No Women
	Khal-Hasidim		Khal-Hasidim_0215	practice:reception_of_hasidim	practice	reception_of_hasidim	No Women
	Khal-Hasidim		Khal-Hasidim_0215	practice:coping_with_alien_thoughts	practice	coping_with_alien_thoughts	No Women
	Khal-Hasidim		Khal-Hasidim_0215	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
	Khal-Hasidim		Khal-Hasidim_0215	practice:torat_ha_tsaddik	practice	torat_ha_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0215	practice:healing_of_the_soul	practice	healing_of_the_soul	No Women
	Khal-Hasidim		Khal-Hasidim_0215	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Khal-Hasidim		Khal-Hasidim_0215	supernatural:perception	supernatural	perception	No Women
	Khal-Hasidim		Khal-Hasidim_0215	experience:enthusiasm	experience	enthusiasm	No Women
Khal-Hasidim_0216	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0216	supernatural:conversing_with_the_dead	supernatural	conversing_with_the_dead	No Women
	Khal-Hasidim		Khal-Hasidim_0216	spaces:heaven	spaces	heaven	No Women
	Khal-Hasidim		Khal-Hasidim_0216	experience:journey_to_heaven	experience	journey_to_heaven	No Women
Khal-Hasidim_0217	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0217	social-relations:with_non_jews	social-relations	with_non_jews	Yes
	Khal-Hasidim		Khal-Hasidim_0217	social-relations:with_non_jews_hostility_against_jews	social-relations	with_non_jews_hostility_against_jews	Yes
	Khal-Hasidim		Khal-Hasidim_0217	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0217	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0217	practice:business_advice	practice	business_advice	Yes
	Khal-Hasidim		Khal-Hasidim_0217	ethics-and-emotions:punishment	ethics-and-emotions	punishment	Yes
	Khal-Hasidim		Khal-Hasidim_0217	supernatural:magic	supernatural	magic	Yes
	Khal-Hasidim		Khal-Hasidim_0217	supernatural:demons	supernatural	demons	Yes
	Khal-Hasidim		Khal-Hasidim_0217	supernatural:prognostication	supernatural	prognostication	Yes
	Khal-Hasidim		Khal-Hasidim_0217	ethics-and-emotions:repentance	ethics-and-emotions	repentance	Yes
	Khal-Hasidim		Khal-Hasidim_0217	ethics-and-emotions:sadness	ethics-and-emotions	sadness	Yes
Khal-Hasidim_0218	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0218	folkloristics:story_type_advent	folkloristics	story_type_advent	Yes
	Khal-Hasidim		Khal-Hasidim_0218	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	Yes
	Khal-Hasidim		Khal-Hasidim_0218	times:birth	times	birth	Yes
	Khal-Hasidim		Khal-Hasidim_0218	times:inauguration	times	inauguration	Yes
	Khal-Hasidim		Khal-Hasidim_0218	social-relations:inter_hasidic	social-relations	inter_hasidic	Yes
	Khal-Hasidim		Khal-Hasidim_0218	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	Yes
	Khal-Hasidim		Khal-Hasidim_0218	Women in Story	women	Women in Story	Yes
	Khal-Hasidim		Khal-Hasidim_0218	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	Yes
	Khal-Hasidim		Khal-Hasidim_0218	social-relations:conflict	social-relations	conflict	Yes
	Khal-Hasidim		Khal-Hasidim_0218	social-relations:with_non_hasidim	social-relations	with_non_hasidim	Yes
	Khal-Hasidim		Khal-Hasidim_0218	practice:study	practice	study	Yes
	Khal-Hasidim		Khal-Hasidim_0218	halakhah:prayer	halakhah	prayer	Yes
	Khal-Hasidim		Khal-Hasidim_0218	ethics-and-emotions:Joy	ethics-and-emotions	Joy	Yes
	Khal-Hasidim		Khal-Hasidim_0218	characters-and-roles:hidden_righteous	characters-and-roles	hidden_righteous	Yes
	Khal-Hasidim		Khal-Hasidim_0218	supernatural:perception	supernatural	perception	Yes
	Khal-Hasidim		Khal-Hasidim_0218	supernatural:magic	supernatural	magic	Yes
	Khal-Hasidim		Khal-Hasidim_0218	experience:visions	experience	visions	Yes
Khal-Hasidim_0219	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0219	folkloristics:story_type_advent	folkloristics	story_type_advent	No Women
	Khal-Hasidim		Khal-Hasidim_0219	social-relations:inter_hasidic	social-relations	inter_hasidic	No Women
	Khal-Hasidim		Khal-Hasidim_0219	characters-and-roles:hidden_righteous	characters-and-roles	hidden_righteous	No Women
	Khal-Hasidim		Khal-Hasidim_0219	supernatural:perception	supernatural	perception	No Women
Khal-Hasidim_0220	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0220	folkloristics:story_type_death_of_the_tsaddik	folkloristics	story_type_death_of_the_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0220	times:death	times	death	No Women
	Khal-Hasidim		Khal-Hasidim_0220	characters-and-roles:the_family_of_the_tsaddik	characters-and-roles	the_family_of_the_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0220	practice:pilgrimage_to_the_graves_of_tsaddikim	practice	pilgrimage_to_the_graves_of_tsaddikim	No Women
	Khal-Hasidim		Khal-Hasidim_0220	custom:pilgrimage_to_the_graves_of_tsaddikim	custom	pilgrimage_to_the_graves_of_tsaddikim	No Women
	Khal-Hasidim		Khal-Hasidim_0220	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
Khal-Hasidim_0221	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0221	folkloristics:story_type_rapprochement	folkloristics	story_type_rapprochement	No Women
	Khal-Hasidim		Khal-Hasidim_0221	halakhah:prayer	halakhah	prayer	No Women
	Khal-Hasidim		Khal-Hasidim_0221	practice:study	practice	study	No Women
	Khal-Hasidim		Khal-Hasidim_0221	practice:sermon	practice	sermon	No Women
	Khal-Hasidim		Khal-Hasidim_0221	social-relations:conflict	social-relations	conflict	No Women
	Khal-Hasidim		Khal-Hasidim_0221	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
	Khal-Hasidim		Khal-Hasidim_0221	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0221	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Khal-Hasidim		Khal-Hasidim_0221	practice:reception_of_hasidim	practice	reception_of_hasidim	No Women
	Khal-Hasidim		Khal-Hasidim_0221	supernatural:perception	supernatural	perception	No Women
	Khal-Hasidim		Khal-Hasidim_0221	social-relations:retrospective_recognition	social-relations	retrospective_recognition	No Women
Khal-Hasidim_0222	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0222	social-relations:inter_hasidic_master_disciple_relationship	social-relations	inter_hasidic_master_disciple_relationship	No Women
	Khal-Hasidim		Khal-Hasidim_0222	practice:travel_to_the_tsaddik	practice	travel_to_the_tsaddik	No Women
	Khal-Hasidim		Khal-Hasidim_0222	practice:reception_of_hasidim	practice	reception_of_hasidim	No Women
	Khal-Hasidim		Khal-Hasidim_0222	ethics-and-emotions:repentance	ethics-and-emotions	repentance	No Women
	Khal-Hasidim		Khal-Hasidim_0222	ethics-and-emotions:fear	ethics-and-emotions	fear	No Women
	Khal-Hasidim		Khal-Hasidim_0222	ethics-and-emotions:sadness	ethics-and-emotions	sadness	No Women
	Khal-Hasidim		Khal-Hasidim_0222	supernatural:perception	supernatural	perception	No Women
	Khal-Hasidim		Khal-Hasidim_0222	supernatural:prognostication	supernatural	prognostication	No Women
	Khal-Hasidim		Khal-Hasidim_0222	ethics-and-emotions:adultery	ethics-and-emotions	adultery	No Women
	Khal-Hasidim		Khal-Hasidim_0222	practice:study	practice	study	No Women
	Khal-Hasidim		Khal-Hasidim_0222	spaces:heaven	spaces	heaven	No Women
	Khal-Hasidim		Khal-Hasidim_0222	ethics-and-emotions:prohibitions	ethics-and-emotions	prohibitions	No Women
	Khal-Hasidim		Khal-Hasidim_0222	social-relations:with_non_jews	social-relations	with_non_jews	No Women
Khal-Hasidim_0223	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0223	folkloristics:story_type_virtues	folkloristics	story_type_virtues	No Women
	Khal-Hasidim		Khal-Hasidim_0223	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
	Khal-Hasidim		Khal-Hasidim_0223	social-relations:with_non_hasidim	social-relations	with_non_hasidim	No Women
Khal-Hasidim_0224	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0224	social-relations:with_non_jews	social-relations	with_non_jews	No Women
	Khal-Hasidim		Khal-Hasidim_0224	social-relations:with_the_authorities	social-relations	with_the_authorities	No Women
	Khal-Hasidim		Khal-Hasidim_0224	times:shabbat	times	shabbat	No Women
	Khal-Hasidim		Khal-Hasidim_0224	practice:protection	practice	protection	No Women
	Khal-Hasidim		Khal-Hasidim_0224	supernatural:perception	supernatural	perception	No Women
	Khal-Hasidim		Khal-Hasidim_0224	halakhah:prayer	halakhah	prayer	No Women
Khal-Hasidim_0225	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0225	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
	Khal-Hasidim		Khal-Hasidim_0225	ethics-and-emotions:virtues_humility	ethics-and-emotions	virtues_humility	No Women
	Khal-Hasidim		Khal-Hasidim_0225	halakhah	halakhah		No Women
Khal-Hasidim_0226	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0226	times:holidays	times	holidays	No Women
	Khal-Hasidim		Khal-Hasidim_0226	halakhah:prayer	halakhah	prayer	No Women
	Khal-Hasidim		Khal-Hasidim_0226	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
Khal-Hasidim_0227	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0227	ethics-and-emotions:virtues	ethics-and-emotions	virtues	No Women
	Khal-Hasidim		Khal-Hasidim_0227	folkloristics:story_type_virtues	folkloristics	story_type_virtues	No Women
Khal-Hasidim_0228	Khal-Hasidim	Khal-Hasidim	Khal-Hasidim_0228	not-a-hasidic-story:sermon	not-a-hasidic-story	sermon	No Women
	Khal-Hasidim		Khal-Hasidim_0228	not-a-hasidic-story:virtues	not-a-hasidic-story	virtues	No Women
	Khal-Hasidim		Khal-Hasidim_0228	folkloristics:story_type_virtues	folkloristics	story_type_virtues	No Women
