"action"	"text"	"original_label"	"corrected_label"	"start"	"end"	"source_file"	"context_before"	"context_after"	"context_containing"
"added"	"ב״א"	""	"WOA"	"236060"	"236063"	"Derech-Haemuna.xml"	"המלובש בהם נתעלה למקורו הראשון ממילא הגביהו את עצמם והלא אינם
					מדברים רק הם בעלי חי ואין בהם שום דעת והשיגו השגה גדולה כ״כ מרוב קדושתו
					וחורו שהכניס הצדיק בזה העולם ומכש״כ אנחנו עם ב״י. ("	"פ׳ בא) :
				
				
					מענין קדושת כתר
				
				Derech-Haemuna_0188

					ב) סיפר הה״צ ר״י מ זצ״ל כי הה״צ קאזמורמוה׳ אלימלך זל״ה זי״ע בשעה שאמר
					בשבת קדושת כתר לקח הזייגריל והביט עליו ואמר שלכן"	"(ב״א"
"added"	"ר״י"	""	"PER"	"236152"	"236155"	"Derech-Haemuna.xml"	"ואין בהם שום דעת והשיגו השגה גדולה כ״כ מרוב קדושתו
					וחורו שהכניס הצדיק בזה העולם ומכש״כ אנחנו עם ב״י. (ב״א פ׳ בא) :
				
				
					מענין קדושת כתר
				
				Derech-Haemuna_0188

					ב) סיפר הה״צ"	"מ זצ״ל כי הה״צ קאזמורמוה׳ אלימלך זל״ה זי״ע בשעה שאמר
					בשבת קדושת כתר לקח הזייגריל והביט עליו ואמר שלכן הביט עליו משום
					שהיה מרגיש מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות"	""
"removed"	"״י מקאזמור"	"PER"	""	"236153"	"236163"	"Derech-Haemuna.xml"	"בהם שום דעת והשיגו השגה גדולה כ״כ מרוב קדושתו
					וחורו שהכניס הצדיק בזה העולם ומכש״כ אנחנו עם ב״י. (ב״א פ׳ בא) :
				
				
					מענין קדושת כתר
				
				Derech-Haemuna_0188

					ב) סיפר הה״צ ר"	"כי הה״צ קאזמורמוה׳ אלימלך זל״ה זי״ע בשעה שאמר
					בשבת קדושת כתר לקח הזייגריל והביט עליו ואמר שלכן הביט עליו משום
					שהיה מרגיש מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות הנפש
					מגודל"	"ר״י מ זצ״ל כי"
"removed"	"מוה׳"	"PER"	""	"236177"	"236181"	"Derech-Haemuna.xml"	"גדולה כ״כ מרוב קדושתו
					וחורו שהכניס הצדיק בזה העולם ומכש״כ אנחנו עם ב״י. (ב״א פ׳ בא) :
				
				
					מענין קדושת כתר
				
				Derech-Haemuna_0188

					ב) סיפר הה״צ ר״י מ זצ״ל כי הה״צ קאזמור"	"אלימלך זל״ה זי״ע בשעה שאמר
					בשבת קדושת כתר לקח הזייגריל והביט עליו ואמר שלכן הביט עליו משום
					שהיה מרגיש מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות הנפש
					מגודל המתיקות לכן הכרח"	"קאזמורמוה׳"
"removed"	"שבת"	"TIMEX"	""	"236215"	"236218"	"Derech-Haemuna.xml"	"הצדיק בזה העולם ומכש״כ אנחנו עם ב״י. (ב״א פ׳ בא) :
				
				
					מענין קדושת כתר
				
				Derech-Haemuna_0188

					ב) סיפר הה״צ ר״י מ זצ״ל כי הה״צ קאזמורמוה׳ אלימלך זל״ה זי״ע בשעה שאמר
					ב"	"קדושת כתר לקח הזייגריל והביט עליו ואמר שלכן הביט עליו משום
					שהיה מרגיש מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות הנפש
					מגודל המתיקות לכן הכרח להביט על חפץ של עוה״ז כדי שעי״ז יוכל"	"בשבת"
"added"	"מ""א"	""	"WOA"	"236449"	"236452"	"Derech-Haemuna.xml"	"ואמר שלכן הביט עליו משום
					שהיה מרגיש מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות הנפש
					מגודל המתיקות לכן הכרח להביט על חפץ של עוה״ז כדי שעי״ז יוכל להחזיק את
					הנפש בתוך הגוף. ("	"פ׳ אחרי)
				
				
					מענין קדושת לוי
				
				Derech-Haemuna_0189

					ג) כמו שנשמע מההצה״ק מ לובליןזי״ע שכל ששה עשר שנים שהיה ההצה""ק
					מבארדיטשוב חי לפניו הנה בכל יום ויום היה מייחד לו שעה"	"(מ""א"
"added"	"קדושת לוי"	""	"WOA"	"236483"	"236492"	"Derech-Haemuna.xml"	"מרגיש מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות הנפש
					מגודל המתיקות לכן הכרח להביט על חפץ של עוה״ז כדי שעי״ז יוכל להחזיק את
					הנפש בתוך הגוף. (מ""א פ׳ אחרי)
				
				
					מענין"	"Derech-Haemuna_0189

					ג) כמו שנשמע מההצה״ק מ לובליןזי״ע שכל ששה עשר שנים שהיה ההצה""ק
					מבארדיטשוב חי לפניו הנה בכל יום ויום היה מייחד לו שעה תחת
					להודות ולהלל להשי""ת אשר שלח"	""
"removed"	"לוי"	"PER"	""	"236489"	"236492"	"Derech-Haemuna.xml"	"מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות הנפש
					מגודל המתיקות לכן הכרח להביט על חפץ של עוה״ז כדי שעי״ז יוכל להחזיק את
					הנפש בתוך הגוף. (מ""א פ׳ אחרי)
				
				
					מענין קדושת"	"Derech-Haemuna_0189

					ג) כמו שנשמע מההצה״ק מ לובליןזי״ע שכל ששה עשר שנים שהיה ההצה""ק
					מבארדיטשוב חי לפניו הנה בכל יום ויום היה מייחד לו שעה תחת
					להודות ולהלל להשי""ת אשר שלח"	""
"removed"	"״ק מלובלין"	"PER"	""	"236546"	"236556"	"Derech-Haemuna.xml"	"מה חסר מאיר יחיאל שלי
					עכ״ל [א״ה הה״ק הזה הוא נכד לזקיני הג׳ מוהרי״ל ליפשיץ זצ״ל וזקינו הג׳ מוה׳ נח
					 זצ״ל האבד״ק טארבין בעהמח״ס שמואל ליפשיץמנחת יהודה על המכריע היה דודו]
					ומ״כ בשם הה"	"זצ״ל כי הרב בעל דודאים בשדה הגה""ק ר׳ ראובן הורוויץ
					 אבדהלוי״ק דזארנאווצא היה לו נשמת רב המנונא סבא והוא שלישי מל״ו צדיקים
					שהיו אז :
				
				
					מענין לימוד
				
				Derech-Haemuna_0129"	"מההצה״ק מ לובליןזי״ע"
"removed"	"זי"	"GPE"	""	"236557"	"236559"	"Derech-Haemuna.xml"	"קדושתו
					וחורו שהכניס הצדיק בזה העולם ומכש״כ אנחנו עם ב״י. (ב״א פ׳ בא) :
				
				
					מענין קדושת כתר
				
				Derech-Haemuna_0188

					ב) סיפר הה״צ ר״י מ זצ״ל כי הה״צ קאזמורמוה׳ אלימלך זל״ה"	"״ע בשעה שאמר
					בשבת קדושת כתר לקח הזייגריל והביט עליו ואמר שלכן הביט עליו משום
					שהיה מרגיש מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות הנפש
					מגודל המתיקות לכן הכרח להביט על חפץ של"	"לובליןזי״ע"
"removed"	"ע"	"PER"	""	"236560"	"236561"	"Derech-Haemuna.xml"	"שהכניס הצדיק בזה העולם ומכש״כ אנחנו עם ב״י. (ב״א פ׳ בא) :
				
				
					מענין קדושת כתר
				
				Derech-Haemuna_0188

					ב) סיפר הה״צ ר״י מ זצ״ל כי הה״צ קאזמורמוה׳ אלימלך זל״ה זי״"	"בשעה שאמר
					בשבת קדושת כתר לקח הזייגריל והביט עליו ואמר שלכן הביט עליו משום
					שהיה מרגיש מתיקות גדול בשעת קדושת כתר והיה ירא שלא יהיה לו כלות הנפש
					מגודל המתיקות לכן הכרח להביט על חפץ של"	"לובליןזי״ע"
"removed"	"השי""ת"	"MISC"	""	"236673"	"236678"	"Derech-Haemuna.xml"	"קדושת לוי
				
				Derech-Haemuna_0189

					ג) כמו שנשמע מההצה״ק מ לובליןזי״ע שכל ששה עשר שנים שהיה ההצה""ק
					מבארדיטשוב חי לפניו הנה בכל יום ויום היה מייחד לו שעה תחת
					להודות ולהלל ל"	"אשר שלח לעוה״ז נשמה גדולה וקדושה של הרה״ק הנ״ל.
					(ת״ש פ׳ תבא) :
				
				
					מענין קידוש לבנה
				
				Derech-Haemuna_0190

					ד) ובפרט כשיראה איזה הנהגה משלומי אמוני ישראל שהוא כדעת אחד"	"להשי""ת"
"added"	"ת״ש"	""	"WOA"	"236733"	"236736"	"Derech-Haemuna.xml"	"שנשמע מההצה״ק מ לובליןזי״ע שכל ששה עשר שנים שהיה ההצה""ק
					מבארדיטשוב חי לפניו הנה בכל יום ויום היה מייחד לו שעה תחת
					להודות ולהלל להשי""ת אשר שלח לעוה״ז נשמה גדולה וקדושה של הרה״ק הנ״ל.
					("	"פ׳ תבא) :
				
				
					מענין קידוש לבנה
				
				Derech-Haemuna_0190

					ד) ובפרט כשיראה איזה הנהגה משלומי אמוני ישראל שהוא כדעת אחד מהפוסקים
					הראשונים או להכריע הלכה כדברי הזוהר אשר הוא דבר"	"(ת״ש"
"added"	"תבא"	""	"WOA"	"236740"	"236743"	"Derech-Haemuna.xml"	"מההצה״ק מ לובליןזי״ע שכל ששה עשר שנים שהיה ההצה""ק
					מבארדיטשוב חי לפניו הנה בכל יום ויום היה מייחד לו שעה תחת
					להודות ולהלל להשי""ת אשר שלח לעוה״ז נשמה גדולה וקדושה של הרה״ק הנ״ל.
					(ת״ש פ׳"	") :
				
				
					מענין קידוש לבנה
				
				Derech-Haemuna_0190

					ד) ובפרט כשיראה איזה הנהגה משלומי אמוני ישראל שהוא כדעת אחד מהפוסקים
					הראשונים או להכריע הלכה כדברי הזוהר אשר הוא דבר ברור"	"תבא)"
"removed"	"ישראל"	"GPE"	""	"236854"	"236859"	"Derech-Haemuna.xml"	"ולהלל להשי""ת אשר שלח לעוה״ז נשמה גדולה וקדושה של הרה״ק הנ״ל.
					(ת״ש פ׳ תבא) :
				
				
					מענין קידוש לבנה
				
				Derech-Haemuna_0190

					ד) ובפרט כשיראה איזה הנהגה משלומי אמוני"	"שהוא כדעת אחד מהפוסקים
					הראשונים או להכריע הלכה כדברי הזוהר אשר הוא דבר ברור יוצא
					לבלעו תיכף בגאותו בוער בו כאש ועובר על לא תקום ולא תטור לא תשנא ואהבת
					ומלבין פני חבירו ברבים המתנהגים"	""
"added"	"בית יוסף"	""	"PER"	"237175"	"237183"	"Derech-Haemuna.xml"	"כאש ועובר על לא תקום ולא תטור לא תשנא ואהבת
					ומלבין פני חבירו ברבים המתנהגים בדרך הזה והוא רוצח ואין לו חלק לעוה״ב וכל
				
				
					זו גורם לו הקינתור לקנתר ובפרט כשיראה מקדשין הלבנה כדעת הרב"	"אשר באמת גם רמ״א מודה להרב״י על דיעבד ומכ״ש כשמקדשין כדעת כנסת גדולה
					וכן הסכים הג׳ אליהו רבא דעד ועד בכלל דכן מוכח פשטות הגמ׳ ע״כ ומכ״ש כשמקדשין
					כדעת הצדיקים והחסידים שמחשבין מר״ח שכן"	""
"added"	"הרב״י"	""	"PER"	"237212"	"237217"	"Derech-Haemuna.xml"	"ואהבת
					ומלבין פני חבירו ברבים המתנהגים בדרך הזה והוא רוצח ואין לו חלק לעוה״ב וכל
				
				
					זו גורם לו הקינתור לקנתר ובפרט כשיראה מקדשין הלבנה כדעת הרב בית יוסף
					אשר באמת גם רמ״א מודה ל"	"על דיעבד ומכ״ש כשמקדשין כדעת כנסת גדולה
					וכן הסכים הג׳ אליהו רבא דעד ועד בכלל דכן מוכח פשטות הגמ׳ ע״כ ומכ״ש כשמקדשין
					כדעת הצדיקים והחסידים שמחשבין מר״ח שכן מוכח לשון כל הראשונים"	"להרב״י"
"removed"	"״י"	"PER"	""	"237215"	"237217"	"Derech-Haemuna.xml"	"פני חבירו ברבים המתנהגים בדרך הזה והוא רוצח ואין לו חלק לעוה״ב וכל
				
				
					זו גורם לו הקינתור לקנתר ובפרט כשיראה מקדשין הלבנה כדעת הרב בית יוסף
					אשר באמת גם רמ״א מודה להרב"	"על דיעבד ומכ״ש כשמקדשין כדעת כנסת גדולה
					וכן הסכים הג׳ אליהו רבא דעד ועד בכלל דכן מוכח פשטות הגמ׳ ע״כ ומכ״ש כשמקדשין
					כדעת הצדיקים והחסידים שמחשבין מר״ח שכן מוכח לשון כל הראשונים"	"להרב״י"
"removed"	"אליהו"	"PER"	""	"237277"	"237282"	"Derech-Haemuna.xml"	"לו חלק לעוה״ב וכל
				
				
					זו גורם לו הקינתור לקנתר ובפרט כשיראה מקדשין הלבנה כדעת הרב בית יוסף
					אשר באמת גם רמ״א מודה להרב״י על דיעבד ומכ״ש כשמקדשין כדעת כנסת גדולה
					וכן הסכים הג׳"	"רבא דעד ועד בכלל דכן מוכח פשטות הגמ׳ ע״כ ומכ״ש כשמקדשין
					כדעת הצדיקים והחסידים שמחשבין מר״ח שכן מוכח לשון כל הראשונים שסתמו
					דבריהם ולא הזכירו מולד כלל בדבריהם וכן מוכח בהדיא מהגהות אשרי בשם"	""
"added"	"אליהו רבא"	""	"PER"	"237277"	"237286"	"Derech-Haemuna.xml"	"לו חלק לעוה״ב וכל
				
				
					זו גורם לו הקינתור לקנתר ובפרט כשיראה מקדשין הלבנה כדעת הרב בית יוסף
					אשר באמת גם רמ״א מודה להרב״י על דיעבד ומכ״ש כשמקדשין כדעת כנסת גדולה
					וכן הסכים הג׳"	"דעד ועד בכלל דכן מוכח פשטות הגמ׳ ע״כ ומכ״ש כשמקדשין
					כדעת הצדיקים והחסידים שמחשבין מר״ח שכן מוכח לשון כל הראשונים שסתמו
					דבריהם ולא הזכירו מולד כלל בדבריהם וכן מוכח בהדיא מהגהות אשרי בשם"	""
"removed"	"א"	"PER"	""	"237285"	"237286"	"Derech-Haemuna.xml"	"נשמה גדולה וקדושה של הרה״ק הנ״ל.
					(ת״ש פ׳ תבא) :
				
				
					מענין קידוש לבנה
				
				Derech-Haemuna_0190

					ד) ובפרט כשיראה איזה הנהגה משלומי אמוני ישראל שהוא כדעת אחד מהפוסקים
					הר"	"שונים או להכריע הלכה כדברי הזוהר אשר הוא דבר ברור יוצא
					לבלעו תיכף בגאותו בוער בו כאש ועובר על לא תקום ולא תטור לא תשנא ואהבת
					ומלבין פני חבירו ברבים המתנהגים בדרך הזה והוא רוצח ואין לו חלק"	"רבא"
