story_id	edition	claude_category	claude_collective	claude_confidence	claude_reasoning	gemini_category	gemini_collective	gemini_confidence	gemini_reasoning	agreement	human_category	human_collective	run_timestamp	criteria_hash
Sipurei-Zadikim_0011	Sipurei-Zadikim	minor-character	False	medium	The Gaon of Vilna's mother appears briefly as an active agent who physically goes to her son and decrees (in the name of kibud em) that he must not leave the house, thereby preventing the historic meeting — she speaks and acts in a depicted scene. However, her role is a brief, instrumental episode within a much larger narrative about R. Yisrael Paletzker's spiritual journey, so she is a minor rather than catalyst character; the story's core does not orbit her predicament.					partial	minor-character	False	2026-05-07T13:31:53Z	b29ac49a
Sipurei-Zadikim_0012	Sipurei-Zadikim	no-women	False	high	The story focuses entirely on male figures — the tailor father, Rabbi Israel, Abraham the Angel, and Rabbi Shneur Zalman — with no women appearing or referenced in any way.					partial	no-women	False	2026-05-07T13:31:55Z	b29ac49a
Sipurei-Zadikim_0013	Sipurei-Zadikim	no-women	False	high	The story involves only male characters throughout — the tailor, the rabbi, the community leaders, and Elijah the Prophet — with no women referenced in any capacity whatsoever.					partial	no-women	False	2026-05-07T13:31:59Z	b29ac49a
Sipurei-Zadikim_0014	Sipurei-Zadikim	no-women	False	high	The story involves a duke, a Jewish man who confesses to throwing a stone, and the Jewish community, with no women mentioned or referenced anywhere in the narrative.					partial	no-women	False	2026-05-07T13:32:03Z	b29ac49a
Maase-Zadikim_0001	maase-zadikim	major-character	False	medium	The wife actively speaks, argues, persuades, and directs the plot: she initiates the consultation with the Besht, formulates the plan, and convinces her reluctant husband to go — without her speech and decision the story would not exist. However, after this catalyzing action she disappears from the narrative, making the 'major-character' vs. 'catalyst-character' distinction somewhat debatable; her active verbal agency in shaping the husband's decision edges her into major-character territory.					partial	major-character	False	2026-05-07T13:32:08Z	b29ac49a
Maase-Zadikim_0002	maase-zadikim	mention-only	True	medium	The female cooks ('המבשלות') appear briefly as a collective backdrop group who notice a possible treifa and ask the rabbi, but they do not act as individual characters driving the plot. The wandering soul is not gendered as female in a way that makes her a character in the narrative action; she is a passive object of the legal/spiritual drama. Collective women (the cooks) appear as an anonymous group, warranting the collective_women flag.					partial	no-women	False	2026-05-07T13:32:12Z	b29ac49a
Maase-Zadikim_0003	maase-zadikim	catalyst-character	False	high	Two women (the wealthy man's daughter and the duke's daughter) are the central predicaments driving the entire narrative — their madness is the reason the Baal Shem Tov travels, intervenes, and performs his miracles — but they are entirely passive recipients of his healing actions and do not act, speak, or make decisions themselves. The story exists solely because of their afflictions, making them catalyst-characters.					partial	no-women	False	2026-05-07T13:32:17Z	b29ac49a
Maase-Zadikim_0004	maase-zadikim	no-women	False	high	The story involves only male characters — the Baal Shem Tov, Rabbi Zeev the Av Beit Din, and doctors — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:32:20Z	b29ac49a
Maase-Zadikim_0006	maase-zadikim	minor-character	False	medium	Two women appear as characters: the drunkard's wife speaks and acts (reports his behavior, tells the messengers to wait), and the noblewoman widow actively propositions the Jewish merchant and enables the central moral test. The widow's role is significant enough that she drives the temptation plot, but the story's ultimate thrust is about the power of a single mitzvah and the heavenly court's verdict, with the male protagonist as the central agent. A case for catalyst-character regarding the widow is possible, but she functions more as a narrative element enabling the man's virtue than as the reason the story exists.					partial	minor-character	False	2026-05-07T13:32:26Z	b29ac49a
Maase-Zadikim_0009	maase-zadikim	no-women	False	high	The story involves only male characters (rabbis and their students) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:32:29Z	b29ac49a
Maase-Zadikim_0010	maase-zadikim	no-women	False	high	The story focuses entirely on Rabbi Shmelka's arrival in Nikolsburg and his teaching about humility and honor; no women are mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:32:32Z	b29ac49a
Maase-Zadikim_0011	maase-zadikim	no-women	False	high	The story involves only male characters — rabbis, scholars, and a king — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:32:34Z	b29ac49a
Maase-Zadikim_0012	maase-zadikim	no-women	False	high	The story involves only male characters — the rabbis of Noe'am Elimelech, Sedilikav, and Pristiк — with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:32:38Z	b29ac49a
Maase-Zadikim_0013	maase-zadikim	no-women	False	high	The story is entirely about the holy rabbi Zisha of Hanipol and his experience of divine fear; no women appear or are referenced in any way.					partial	no-women	False	2026-05-07T13:32:41Z	b29ac49a
Maase-Zadikim_0014	maase-zadikim	no-women	False	high	The story involves exclusively male characters (rabbis and a hasid) with no women mentioned, referenced, or implied anywhere in the narrative.					partial	no-women	False	2026-05-07T13:32:44Z	b29ac49a
Maase-Zadikim_0016	maase-zadikim	minor-character	False	medium	The rabbi's wife (the Rebbetzin) appears as a character in a depicted scene — she answers the hasid's question about finances, receives money and instructions, and actively conceals the preparations from her husband — but the story's main thrust concerns the childless hasid's quest for a son and the contest between two tsadikim's oaths. Her role adds texture and enables the plot's mechanism but is not its central driver.					partial	minor-character	False	2026-05-07T13:32:49Z	b29ac49a
Maase-Zadikim_0017	maase-zadikim	no-women	False	high	The text is entirely about Rabbi Pinchas of Koretz and his teaching on prayer and devekut; no women appear or are referenced in any way.					partial	no-women	False	2026-05-07T13:32:51Z	b29ac49a
Maase-Zadikim_0018	maase-zadikim	mention-only	False	high	The rindler's wife and household members ('אשתי ובני ביתי') are mentioned as pressuring him to go find a business partner, but they appear only as contextual backdrop with no individual characterization, speech, or depicted action of their own. They function purely as narrative context explaining why he made his journey.					partial	no-women	False	2026-05-07T13:32:55Z	b29ac49a
Maase-Zadikim_0019	maase-zadikim	no-women	False	high	The story features only male characters (the rabbi Moshe Leib of Sasov and the wealthy man R. Yudel Nathansohn) and contains no references to women whatsoever.					partial	no-women	False	2026-05-07T13:32:59Z	b29ac49a
Maase-Zadikim_0020	maase-zadikim	mention-only	False	high	The nobleman's wife (השררית) is briefly mentioned as someone the Rebbe addressed flattering words to alongside the nobleman, but she takes no independent action, speaks no words, and has no role in the plot beyond being part of the social scene. She functions purely as contextual backdrop to the Rebbe's diplomatic intervention on behalf of the Jewish man.					partial	no-women	False	2026-05-07T13:33:03Z	b29ac49a
Maase-Zadikim_0021	maase-zadikim	no-women	False	high	The story involves only male characters (the rabbi, a merchant, a passerby) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:33:05Z	b29ac49a
Maase-Zadikim_0022	maase-zadikim	mention-only	False	high	The mother is referenced only in passing ('הלכה לבית התפלה והניחה הילד בוכה') as context for why the child was left alone; she does not speak, act in a depicted scene, or otherwise function as a character. The story centers on the holy rabbi's compassion for the crying child.					partial	no-women	False	2026-05-07T13:33:08Z	b29ac49a
Maase-Zadikim_0023	maase-zadikim	no-women	False	high	The story features only male characters (a holy rabbi and male peasants) with no women referenced in any way.					partial	no-women	False	2026-05-07T13:33:11Z	b29ac49a
Maase-Zadikim_0024	maase-zadikim	no-women	False	high	The text is a homiletical teaching about charity and loving-kindness with no mention of any women, individually or collectively.					partial	no-women	False	2026-05-07T13:33:13Z	b29ac49a
Maase-Zadikim_0025	maase-zadikim	catalyst-character	False	high	The entire story is set in motion by a woman suffering in difficult labor, and a messenger is sent to the rebbe on her behalf. She never appears, speaks, or acts in the depicted scenes, but without her predicament there is no story — the rebbe's miracle (and hospitality) are entirely oriented around her crisis.					partial	no-women	False	2026-05-07T13:33:16Z	b29ac49a
Maase-Zadikim_0026	maase-zadikim	no-women	False	high	The story involves only male characters throughout — the rabbis R. Feivish, R. Tzvi of Zidichov, R. Moshe Leib of Sassov, and R. Elimelech — with no women referenced in any capacity.					partial	no-women	False	2026-05-07T13:33:20Z	b29ac49a
Maase-Zadikim_0027	maase-zadikim	no-women	False	high	The story involves only male figures (the holy rabbis of Berdichev and Sassov, and the rabbi Maharap) with no women mentioned or referenced in any way.					partial	no-women	False	2026-05-07T13:33:25Z	b29ac49a
Maase-Zadikim_0028	maase-zadikim	catalyst-character	False	high	The Jewish woman in labor, poor and freezing in winter, is the reason the entire midnight scene exists — her suffering and need drive the holy man's covert charitable act. However, she is essentially passive (she only briefly speaks to say she has no money and needs wood chopped), while the male protagonist is the active agent who chops wood, heats the stove, and recites the midnight lamentations on her behalf.					partial	minor-character	False	2026-05-07T13:33:30Z	b29ac49a
